DateTime,Turbidity FNU,fDOM  QSU,fDOM RFU
8/23/2021 15:30,1.63,26.7,9.96
8/23/2021 15:45,1.67,26.77,9.99
8/23/2021 16:00,1.68,26.9,10.04
8/23/2021 16:15,1.65,27,10.08
8/23/2021 16:30,1.74,27.15,10.13
8/23/2021 16:45,1.75,27.28,10.18
8/23/2021 17:00,1.73,27.21,10.15
8/23/2021 17:15,1.65,27.11,10.11
8/23/2021 17:30,1.68,27.2,10.15
8/23/2021 17:45,1.72,27.19,10.15
8/23/2021 18:00,1.66,27.18,10.14
8/23/2021 18:15,1.7,27.09,10.11
8/23/2021 18:30,1.69,27.08,10.1
8/23/2021 18:45,1.72,27.07,10.1
8/23/2021 19:00,1.73,27.13,10.12
8/23/2021 19:15,1.75,27.14,10.12
8/23/2021 19:30,1.66,27.14,10.12
8/23/2021 19:45,1.66,27.16,10.13
8/23/2021 20:00,1.61,27.13,10.12
8/23/2021 20:15,1.55,27.13,10.12
8/23/2021 20:30,1.62,27.11,10.11
8/23/2021 20:45,1.68,27.13,10.12
8/23/2021 21:00,1.68,27.19,10.14
8/23/2021 21:15,1.68,27.22,10.16
8/23/2021 21:30,1.72,27.2,10.15
8/23/2021 21:45,1.83,27.1,10.11
8/23/2021 22:00,1.64,27.04,10.09
8/23/2021 22:15,1.61,26.95,10.05
8/23/2021 22:30,1.66,26.96,10.06
8/23/2021 22:45,1.63,26.92,10.04
8/23/2021 23:00,1.55,26.87,10.02
8/23/2021 23:15,1.66,26.83,10.01
8/23/2021 23:30,1.63,26.77,9.99
8/23/2021 23:45,1.67,26.72,9.97
8/24/2021 0:00,1.68,26.69,9.96
8/24/2021 0:15,1.65,26.64,9.94
8/24/2021 0:30,1.75,26.63,9.94
8/24/2021 0:45,1.69,26.57,9.91
8/24/2021 1:00,1.6,26.57,9.91
8/24/2021 1:15,1.62,26.53,9.9
8/24/2021 1:30,1.62,26.41,9.85
8/24/2021 1:45,1.69,26.57,9.91
8/24/2021 2:00,1.7,26.55,9.91
8/24/2021 2:15,1.65,26.55,9.91
8/24/2021 2:30,1.6,26.6,9.92
8/24/2021 2:45,1.6,26.55,9.9
8/24/2021 3:00,1.65,26.59,9.92
8/24/2021 3:15,1.67,26.59,9.92
8/24/2021 3:30,1.69,26.61,9.93
8/24/2021 3:45,1.66,26.62,9.93
8/24/2021 4:00,1.65,26.66,9.95
8/24/2021 4:15,1.63,26.73,9.97
8/24/2021 4:30,1.57,26.77,9.99
8/24/2021 4:45,1.61,26.82,10.01
8/24/2021 5:00,1.67,26.84,10.01
8/24/2021 5:15,1.65,26.83,10.01
8/24/2021 5:30,1.59,26.85,10.02
8/24/2021 5:45,1.54,26.88,10.03
8/24/2021 6:00,1.64,26.88,10.03
8/24/2021 6:15,1.64,26.92,10.04
8/24/2021 6:30,1.64,26.91,10.04
8/24/2021 6:45,1.66,26.93,10.05
8/24/2021 7:00,1.65,26.89,10.03
8/24/2021 7:15,1.64,26.92,10.04
8/24/2021 7:30,1.63,26.92,10.04
8/24/2021 7:45,1.56,26.95,10.06
8/24/2021 8:00,1.59,26.97,10.06
8/24/2021 8:15,1.62,26.96,10.06
8/24/2021 8:30,1.61,26.99,10.07
8/24/2021 8:45,1.6,26.95,10.05
8/24/2021 9:00,1.56,26.95,10.06
8/24/2021 9:15,1.58,26.95,10.05
8/24/2021 9:30,1.55,26.95,10.05
8/24/2021 9:45,1.57,26.96,10.06
8/24/2021 10:00,1.63,26.95,10.05
8/24/2021 10:15,1.6,27,10.07
8/24/2021 10:30,1.6,26.99,10.07
8/24/2021 10:45,1.61,27.01,10.08
8/24/2021 11:00,1.72,27.08,10.1
8/24/2021 11:15,1.62,27.12,10.12
8/24/2021 11:30,1.61,27.18,10.14
8/24/2021 11:45,1.67,27.22,10.16
8/24/2021 12:00,1.65,27.27,10.17
8/24/2021 12:15,1.63,27.3,10.19
8/24/2021 12:30,1.63,27.33,10.2
8/24/2021 12:45,1.63,27.26,10.17
8/24/2021 13:00,1.66,27.16,10.13
8/24/2021 13:15,1.65,27.1,10.11
8/24/2021 13:30,1.7,27.07,10.1
8/24/2021 13:45,1.76,26.99,10.07
8/24/2021 14:00,1.79,26.85,10.02
8/24/2021 14:15,1.69,26.68,9.96
8/24/2021 14:30,1.75,26.51,9.89
8/24/2021 14:45,1.68,26.43,9.86
8/24/2021 15:00,1.72,26.27,9.8
8/24/2021 15:15,1.87,26.21,9.78
8/24/2021 15:30,1.76,26.29,9.81
8/24/2021 15:45,1.71,26.21,9.78
8/24/2021 16:00,1.72,26.25,9.79
8/24/2021 16:15,1.74,26.3,9.81
8/24/2021 16:30,1.79,26.34,9.83
8/24/2021 16:45,1.86,26.41,9.85
8/24/2021 17:00,1.8,26.46,9.87
8/24/2021 17:15,1.81,26.5,9.89
8/24/2021 17:30,1.77,26.61,9.93
8/24/2021 17:45,1.76,26.62,9.93
8/24/2021 18:00,1.67,26.68,9.95
8/24/2021 18:15,1.73,26.73,9.97
8/24/2021 18:30,1.69,26.84,10.01
8/24/2021 18:45,1.75,26.74,9.98
8/24/2021 19:00,1.7,26.78,9.99
8/24/2021 19:15,1.74,26.76,9.98
8/24/2021 19:30,1.65,26.74,9.98
8/24/2021 19:45,1.63,26.77,9.99
8/24/2021 20:00,1.68,26.75,9.98
8/24/2021 20:15,1.7,26.78,9.99
8/24/2021 20:30,1.63,26.87,10.03
8/24/2021 20:45,1.62,28.8,10.75
8/24/2021 21:00,1.62,27.45,10.24
8/24/2021 21:15,1.66,27,10.07
8/24/2021 21:30,1.63,26.87,10.02
8/24/2021 21:45,1.74,26.77,9.99
8/24/2021 22:00,1.64,26.77,9.99
8/24/2021 22:15,1.74,26.7,9.96
8/24/2021 22:30,1.65,26.58,9.92
8/24/2021 22:45,1.63,26.55,9.91
8/24/2021 23:00,1.56,26.57,9.91
8/24/2021 23:15,1.66,26.52,9.89
8/24/2021 23:30,1.6,26.49,9.88
8/24/2021 23:45,1.72,26.41,9.86
8/25/2021 0:00,1.74,26.44,9.86
8/25/2021 0:15,1.69,26.46,9.87
8/25/2021 0:30,1.66,26.45,9.87
8/25/2021 0:45,1.69,26.34,9.83
8/25/2021 1:00,1.68,26.29,9.81
8/25/2021 1:15,1.7,26.26,9.8
8/25/2021 1:30,1.71,26.25,9.79
8/25/2021 1:45,1.7,26.23,9.79
8/25/2021 2:00,1.7,26.25,9.79
8/25/2021 2:15,1.71,26.23,9.79
8/25/2021 2:30,1.63,26.27,9.8
8/25/2021 2:45,1.67,26.32,9.82
8/25/2021 3:00,1.65,26.29,9.81
8/25/2021 3:15,1.59,26.32,9.82
8/25/2021 3:30,1.64,26.36,9.83
8/25/2021 3:45,1.61,26.38,9.84
8/25/2021 4:00,1.65,26.41,9.85
8/25/2021 4:15,1.68,26.41,9.85
8/25/2021 4:30,1.68,26.41,9.85
8/25/2021 4:45,1.59,26.44,9.86
8/25/2021 5:00,1.67,26.46,9.87
8/25/2021 5:15,1.63,26.44,9.87
8/25/2021 5:30,1.67,26.44,9.87
8/25/2021 5:45,1.65,26.5,9.89
8/25/2021 6:00,1.63,26.54,9.9
8/25/2021 6:15,1.61,26.52,9.89
8/25/2021 6:30,1.68,26.52,9.89
8/25/2021 6:45,1.7,26.51,9.89
8/25/2021 7:00,1.66,26.56,9.91
8/25/2021 7:15,1.67,26.55,9.9
8/25/2021 7:30,1.78,26.55,9.91
8/25/2021 7:45,1.69,26.51,9.89
8/25/2021 8:00,1.68,26.55,9.9
8/25/2021 8:15,1.62,26.52,9.9
8/25/2021 8:30,1.83,26.52,9.89
8/25/2021 8:45,1.9,26.48,9.88
8/25/2021 9:00,1.71,26.47,9.88
8/25/2021 9:15,1.62,26.54,9.9
8/25/2021 9:30,1.72,26.53,9.9
8/25/2021 9:45,1.66,26.5,9.89
8/25/2021 10:00,1.57,26.48,9.88
8/25/2021 10:15,1.62,26.47,9.88
8/25/2021 10:30,1.71,26.5,9.89
8/25/2021 10:45,1.66,26.54,9.9
8/25/2021 11:00,1.71,26.6,9.92
8/25/2021 11:15,1.68,26.63,9.94
8/25/2021 11:30,1.68,26.67,9.95
8/25/2021 11:45,1.74,26.72,9.97
8/25/2021 12:00,1.66,26.77,9.99
8/25/2021 12:15,1.7,26.9,10.04
8/25/2021 12:30,1.75,27.1,10.11
8/25/2021 12:45,1.64,27.04,10.09
8/25/2021 13:00,1.67,26.89,10.03
8/25/2021 13:15,1.83,27.17,10.14
8/25/2021 13:30,1.73,27.17,10.14
8/25/2021 13:45,1.76,26.89,10.03
8/25/2021 14:00,1.77,26.77,9.99
8/25/2021 14:15,1.78,26.5,9.89
8/25/2021 14:30,1.86,26.27,9.8
8/25/2021 14:45,1.77,26.09,9.73
8/25/2021 15:00,1.73,26.01,9.7
8/25/2021 15:15,1.79,25.9,9.67
8/25/2021 15:30,1.78,25.91,9.67
8/25/2021 15:45,1.8,25.89,9.66
8/25/2021 16:00,1.78,25.92,9.67
8/25/2021 16:15,1.79,25.96,9.69
8/25/2021 16:30,1.81,26.04,9.71
8/25/2021 16:45,1.82,26.07,9.73
8/25/2021 17:00,1.82,26.13,9.75
8/25/2021 17:15,2.02,26.22,9.78
8/25/2021 17:30,1.71,26.25,9.79
8/25/2021 17:45,1.8,26.31,9.82
8/25/2021 18:00,1.74,26.39,9.84
8/25/2021 18:15,1.89,26.51,9.89
8/25/2021 18:30,1.74,26.58,9.92
8/25/2021 18:45,1.81,26.61,9.93
8/25/2021 19:00,1.68,26.64,9.94
8/25/2021 19:15,1.78,26.63,9.94
8/25/2021 19:30,1.78,26.58,9.92
8/25/2021 19:45,1.79,26.56,9.91
8/25/2021 20:00,1.7,26.56,9.91
8/25/2021 20:15,1.72,26.51,9.89
8/25/2021 20:30,1.64,26.48,9.88
8/25/2021 20:45,1.76,26.49,9.88
8/25/2021 21:00,1.64,26.43,9.86
8/25/2021 21:15,1.66,26.43,9.86
8/25/2021 21:30,1.82,26.44,9.87
8/25/2021 21:45,1.67,26.47,9.87
8/25/2021 22:00,1.8,26.47,9.88
8/25/2021 22:15,1.66,26.42,9.86
8/25/2021 22:30,1.6,26.29,9.81
8/25/2021 22:45,1.69,26.28,9.81
8/25/2021 23:00,1.59,26.31,9.82
8/25/2021 23:15,1.7,26.36,9.84
8/25/2021 23:30,1.66,26.55,9.91
8/25/2021 23:45,1.63,26.45,9.87
8/26/2021 0:00,1.64,26.3,9.81
8/26/2021 0:15,1.62,26.59,9.92
8/26/2021 0:30,1.67,26.26,9.8
8/26/2021 0:45,1.6,26.21,9.78
8/26/2021 1:00,1.66,26.12,9.75
8/26/2021 1:15,1.64,26.09,9.73
8/26/2021 1:30,1.7,26.06,9.72
8/26/2021 1:45,1.61,25.98,9.69
8/26/2021 2:00,1.66,25.99,9.7
8/26/2021 2:15,1.76,25.99,9.7
8/26/2021 2:30,1.57,25.99,9.7
8/26/2021 2:45,1.65,26.01,9.7
8/26/2021 3:00,1.58,26.01,9.7
8/26/2021 3:15,1.67,26.03,9.71
8/26/2021 3:30,1.68,26.08,9.73
8/26/2021 3:45,1.61,26.07,9.73
8/26/2021 4:00,1.61,26.09,9.73
8/26/2021 4:15,1.59,26.07,9.73
8/26/2021 4:30,1.68,26.16,9.76
8/26/2021 4:45,1.62,26.1,9.74
8/26/2021 5:00,1.63,26.12,9.74
8/26/2021 5:15,1.74,26.13,9.75
8/26/2021 5:30,1.65,26.12,9.74
8/26/2021 5:45,1.63,26.12,9.74
8/26/2021 6:00,1.6,26.16,9.76
8/26/2021 6:15,1.64,26.18,9.77
8/26/2021 6:30,1.73,26.13,9.75
8/26/2021 6:45,1.7,26.17,9.76
8/26/2021 7:00,1.66,26.17,9.76
8/26/2021 7:15,1.71,26.17,9.77
8/26/2021 7:30,1.69,26.17,9.76
8/26/2021 7:45,1.58,26.18,9.77
8/26/2021 8:00,1.69,26.18,9.77
8/26/2021 8:15,1.65,26.17,9.76
8/26/2021 8:30,1.6,26.16,9.76
8/26/2021 8:45,1.69,26.18,9.77
8/26/2021 9:00,1.69,26.16,9.76
8/26/2021 9:15,1.74,26.21,9.78
8/26/2021 9:30,1.63,26.19,9.77
8/26/2021 9:45,1.71,26.19,9.77
8/26/2021 10:00,1.65,26.16,9.76
8/26/2021 10:15,1.62,26.17,9.76
8/26/2021 10:30,1.63,26.21,9.78
8/26/2021 10:45,1.69,26.24,9.79
8/26/2021 11:00,1.67,26.32,9.82
8/26/2021 11:15,1.69,26.39,9.84
8/26/2021 11:30,1.72,26.4,9.85
8/26/2021 11:45,1.73,26.46,9.87
8/26/2021 12:00,1.76,26.52,9.89
8/26/2021 12:15,1.69,26.53,9.9
8/26/2021 12:30,1.82,26.56,9.91
8/26/2021 12:45,1.74,26.51,9.89
8/26/2021 13:00,1.87,26.47,9.88
8/26/2021 13:15,1.74,26.4,9.85
8/26/2021 13:30,1.88,26.33,9.82
8/26/2021 13:45,1.76,26.32,9.82
8/26/2021 14:00,1.75,26.14,9.75
8/26/2021 14:15,1.79,26,9.7
8/26/2021 14:30,1.75,25.87,9.65
8/26/2021 14:45,1.85,25.74,9.6
8/26/2021 15:00,1.83,25.65,9.57
8/26/2021 15:15,1.91,25.63,9.56
8/26/2021 15:30,1.83,25.66,9.58
8/26/2021 15:45,1.83,25.73,9.6
8/26/2021 16:00,1.72,25.74,9.6
8/26/2021 16:15,1.7,25.79,9.62
8/26/2021 16:30,1.73,25.89,9.66
8/26/2021 16:45,1.7,25.97,9.69
8/26/2021 17:00,1.8,26.04,9.72
8/26/2021 17:15,1.72,26.16,9.76
8/26/2021 17:30,1.84,26.22,9.78
8/26/2021 17:45,2.27,26.37,9.84
8/26/2021 18:00,1.98,26.46,9.87
8/26/2021 18:15,2.02,26.53,9.9
8/26/2021 18:30,1.77,26.62,9.93
8/26/2021 18:45,1.74,26.58,9.92
8/26/2021 19:00,1.73,26.57,9.91
8/26/2021 19:15,1.71,26.57,9.91
8/26/2021 19:30,1.74,26.52,9.89
8/26/2021 19:45,1.79,26.46,9.87
8/26/2021 20:00,1.72,26.49,9.88
8/26/2021 20:15,1.72,26.55,9.9
8/26/2021 20:30,1.78,26.57,9.91
8/26/2021 20:45,1.72,26.54,9.9
8/26/2021 21:00,1.64,26.52,9.89
8/26/2021 21:15,1.63,26.43,9.86
8/26/2021 21:30,1.65,26.81,10
8/26/2021 21:45,1.6,27.43,10.23
8/26/2021 22:00,1.68,27.42,10.23
8/26/2021 22:15,1.64,27.31,10.19
8/26/2021 22:30,1.61,27.22,10.15
8/26/2021 22:45,1.69,27.14,10.12
8/26/2021 23:00,1.71,27.05,10.09
8/26/2021 23:15,1.63,26.98,10.07
8/26/2021 23:30,1.66,26.94,10.05
8/26/2021 23:45,1.63,26.84,10.01
8/27/2021 0:00,1.64,26.72,9.97
8/27/2021 0:15,1.65,26.74,9.98
8/27/2021 0:30,1.78,26.72,9.97
8/27/2021 0:45,1.63,26.74,9.98
8/27/2021 1:00,1.7,26.9,10.03
8/27/2021 1:15,1.71,26.99,10.07
8/27/2021 1:30,1.75,26.94,10.05
8/27/2021 1:45,1.66,26.85,10.02
8/27/2021 2:00,1.74,26.78,9.99
8/27/2021 2:15,1.62,26.7,9.96
8/27/2021 2:30,1.68,26.69,9.96
8/27/2021 2:45,1.68,26.66,9.95
8/27/2021 3:00,1.69,26.64,9.94
8/27/2021 3:15,1.72,26.62,9.93
8/27/2021 3:30,1.7,26.62,9.93
8/27/2021 3:45,1.65,26.64,9.94
8/27/2021 4:00,1.59,26.65,9.94
8/27/2021 4:15,1.69,26.67,9.95
8/27/2021 4:30,1.63,26.64,9.94
8/27/2021 4:45,1.7,26.67,9.95
8/27/2021 5:00,1.65,26.65,9.94
8/27/2021 5:15,1.56,26.63,9.94
8/27/2021 5:30,1.88,26.65,9.94
8/27/2021 5:45,1.58,26.66,9.95
8/27/2021 6:00,1.62,26.7,9.96
8/27/2021 6:15,1.61,26.67,9.95
8/27/2021 6:30,1.58,26.69,9.96
8/27/2021 6:45,1.71,26.65,9.94
8/27/2021 7:00,1.76,26.65,9.94
8/27/2021 7:15,1.63,26.63,9.94
8/27/2021 7:30,1.66,26.62,9.93
8/27/2021 7:45,1.76,26.63,9.93
8/27/2021 8:00,1.83,26.63,9.94
8/27/2021 8:15,1.65,26.63,9.94
8/27/2021 8:30,1.66,26.62,9.93
8/27/2021 8:45,1.67,26.61,9.93
8/27/2021 9:00,1.59,26.61,9.93
8/27/2021 9:15,1.6,26.61,9.93
8/27/2021 9:30,1.6,26.64,9.94
8/27/2021 9:45,1.64,26.6,9.92
8/27/2021 10:00,1.63,26.59,9.92
8/27/2021 10:15,1.63,26.55,9.9
8/27/2021 10:30,1.66,26.59,9.92
8/27/2021 10:45,1.67,26.64,9.94
8/27/2021 11:00,1.63,26.7,9.96
8/27/2021 11:15,1.65,26.75,9.98
8/27/2021 11:30,1.87,26.78,9.99
8/27/2021 11:45,1.67,26.84,10.01
8/27/2021 12:00,1.76,26.9,10.04
8/27/2021 12:15,1.65,26.91,10.04
8/27/2021 12:30,1.69,26.9,10.04
8/27/2021 12:45,1.68,26.88,10.03
8/27/2021 13:00,1.68,26.82,10.01
8/27/2021 13:15,1.78,26.76,9.98
8/27/2021 13:30,1.89,26.74,9.98
8/27/2021 13:45,1.76,26.67,9.95
8/27/2021 14:00,1.79,26.46,9.87
8/27/2021 14:15,1.73,26.32,9.82
8/27/2021 14:30,1.68,26.19,9.77
8/27/2021 14:45,2.62,26.06,9.72
8/27/2021 15:00,2.08,25.98,9.69
8/27/2021 15:15,1.95,25.89,9.66
8/27/2021 15:30,1.83,25.91,9.67
8/27/2021 15:45,1.8,26.02,9.71
8/27/2021 16:00,1.83,26.08,9.73
8/27/2021 16:15,1.79,26.22,9.78
8/27/2021 16:30,1.79,26.31,9.82
8/27/2021 16:45,1.79,26.25,9.79
8/27/2021 17:00,1.84,26.24,9.79
8/27/2021 17:15,1.75,26.37,9.84
8/27/2021 17:30,1.78,26.53,9.9
8/27/2021 17:45,1.94,26.66,9.95
8/27/2021 18:00,1.84,26.73,9.97
8/27/2021 18:15,1.71,26.79,10
8/27/2021 18:30,1.74,26.61,9.93
8/27/2021 18:45,1.8,28.06,10.47
8/27/2021 19:00,1.87,28.3,10.56
8/27/2021 19:15,1.76,28.3,10.56
8/27/2021 19:30,1.8,28.2,10.52
8/27/2021 19:45,1.89,28.18,10.51
8/27/2021 20:00,1.92,28.14,10.5
8/27/2021 20:15,1.77,27.98,10.44
8/27/2021 20:30,1.8,28.07,10.47
8/27/2021 20:45,1.89,28.07,10.47
8/27/2021 21:00,1.84,27.98,10.44
8/27/2021 21:15,1.74,27.81,10.38
8/27/2021 21:30,1.69,27.69,10.33
8/27/2021 21:45,1.73,27.57,10.29
8/27/2021 22:00,1.77,27.42,10.23
8/27/2021 22:15,1.78,27.43,10.24
8/27/2021 22:30,1.79,27.4,10.22
8/27/2021 22:45,1.69,27.39,10.22
8/27/2021 23:00,1.65,27.38,10.21
8/27/2021 23:15,1.74,27.4,10.22
8/27/2021 23:30,1.7,27.57,10.28
8/27/2021 23:45,1.69,28.16,10.51
8/28/2021 0:00,1.75,28.57,10.66
8/28/2021 0:15,1.65,28.86,10.77
8/28/2021 0:30,1.74,28.9,10.78
8/28/2021 0:45,1.74,28.91,10.79
8/28/2021 1:00,1.75,28.98,10.81
8/28/2021 1:15,1.74,29.44,10.98
8/28/2021 1:30,1.74,29.49,11
8/28/2021 1:45,1.67,29.52,11.02
8/28/2021 2:00,1.65,29.53,11.02
8/28/2021 2:15,1.75,29.42,10.98
8/28/2021 2:30,1.75,29.16,10.88
8/28/2021 2:45,1.67,28.96,10.81
8/28/2021 3:00,1.63,28.83,10.76
8/28/2021 3:15,1.69,28.67,10.7
8/28/2021 3:30,1.62,28.58,10.66
8/28/2021 3:45,1.64,28.44,10.61
8/28/2021 4:00,1.62,28.29,10.55
8/28/2021 4:15,1.71,28.26,10.54
8/28/2021 4:30,1.68,28.21,10.52
8/28/2021 4:45,1.69,28.17,10.51
8/28/2021 5:00,1.81,28.18,10.51
8/28/2021 5:15,1.66,28.18,10.51
8/28/2021 5:30,1.59,28.14,10.5
8/28/2021 5:45,1.59,28.06,10.47
8/28/2021 6:00,1.71,28.05,10.46
8/28/2021 6:15,1.74,28.07,10.47
8/28/2021 6:30,1.66,27.97,10.44
8/28/2021 6:45,1.73,27.9,10.41
8/28/2021 7:00,1.68,27.84,10.39
8/28/2021 7:15,1.79,27.75,10.35
8/28/2021 7:30,1.7,27.72,10.34
8/28/2021 7:45,1.67,27.66,10.32
8/28/2021 8:00,1.66,27.58,10.29
8/28/2021 8:15,1.62,27.56,10.28
8/28/2021 8:30,1.64,27.56,10.28
8/28/2021 8:45,1.57,27.54,10.27
8/28/2021 9:00,1.6,27.51,10.26
8/28/2021 9:15,1.6,27.46,10.25
8/28/2021 9:30,1.57,27.44,10.24
8/28/2021 9:45,1.55,27.44,10.24
8/28/2021 10:00,1.53,27.44,10.24
8/28/2021 10:15,1.7,27.44,10.24
8/28/2021 10:30,1.64,27.45,10.24
8/28/2021 10:45,1.63,27.47,10.25
8/28/2021 11:00,1.7,27.53,10.27
8/28/2021 11:15,1.66,27.64,10.31
8/28/2021 11:30,1.67,27.64,10.31
8/28/2021 11:45,1.74,27.69,10.33
8/28/2021 12:00,1.71,27.71,10.34
8/28/2021 12:15,1.63,27.68,10.33
8/28/2021 12:30,1.64,27.64,10.31
8/28/2021 12:45,1.63,27.63,10.31
8/28/2021 13:00,1.63,27.55,10.28
8/28/2021 13:15,1.74,27.46,10.25
8/28/2021 13:30,1.66,27.45,10.24
8/28/2021 13:45,1.66,27.33,10.2
8/28/2021 14:00,1.74,27.11,10.11
8/28/2021 14:15,1.73,26.93,10.05
8/28/2021 14:30,1.7,26.78,9.99
8/28/2021 14:45,1.7,26.63,9.93
8/28/2021 15:00,1.71,26.5,9.89
8/28/2021 15:15,1.71,26.42,9.86
8/28/2021 15:30,1.83,26.47,9.88
8/28/2021 15:45,1.73,26.46,9.87
8/28/2021 16:00,1.8,26.51,9.89
8/28/2021 16:15,1.67,26.63,9.93
8/28/2021 16:30,1.74,26.63,9.93
8/28/2021 16:45,1.67,26.66,9.95
8/28/2021 17:00,1.65,26.71,9.97
8/28/2021 17:15,1.77,26.76,9.99
8/28/2021 17:30,1.72,26.8,10
8/28/2021 17:45,1.89,26.96,10.06
8/28/2021 18:00,1.7,27.05,10.09
8/28/2021 18:15,1.82,27.13,10.12
8/28/2021 18:30,1.79,27.21,10.15
8/28/2021 18:45,1.65,27.22,10.15
8/28/2021 19:00,1.74,27.2,10.15
8/28/2021 19:15,1.74,27.11,10.11
8/28/2021 19:30,1.7,27.04,10.09
8/28/2021 19:45,1.75,27.04,10.09
8/28/2021 20:00,1.76,26.94,10.05
8/28/2021 20:15,1.75,26.87,10.02
8/28/2021 20:30,1.77,26.86,10.02
8/28/2021 20:45,1.65,26.86,10.02
8/28/2021 21:00,1.6,26.84,10.01
8/28/2021 21:15,1.64,26.95,10.06
8/28/2021 21:30,1.69,27.74,10.35
8/28/2021 21:45,1.64,27.65,10.32
8/28/2021 22:00,1.67,27.46,10.24
8/28/2021 22:15,1.65,27.16,10.13
8/28/2021 22:30,1.78,26.9,10.04
8/28/2021 22:45,1.59,26.77,9.99
8/28/2021 23:00,1.55,26.72,9.97
8/28/2021 23:15,1.67,26.7,9.96
8/28/2021 23:30,1.68,26.59,9.92
8/28/2021 23:45,1.61,26.52,9.89
8/29/2021 0:00,1.7,26.54,9.9
8/29/2021 0:15,1.63,26.44,9.86
8/29/2021 0:30,1.57,26.47,9.87
8/29/2021 0:45,1.65,26.44,9.86
8/29/2021 1:00,1.66,26.41,9.86
8/29/2021 1:15,1.8,26.41,9.85
8/29/2021 1:30,1.68,26.43,9.86
8/29/2021 1:45,1.63,26.42,9.86
8/29/2021 2:00,1.73,26.39,9.85
8/29/2021 2:15,1.8,26.38,9.84
8/29/2021 2:30,1.59,26.4,9.85
8/29/2021 2:45,1.58,26.41,9.85
8/29/2021 3:00,1.71,26.39,9.84
8/29/2021 3:15,1.74,26.4,9.85
8/29/2021 3:30,1.72,26.39,9.85
8/29/2021 3:45,1.86,26.38,9.84
8/29/2021 4:00,1.71,26.32,9.82
8/29/2021 4:15,1.64,26.38,9.84
8/29/2021 4:30,1.68,26.38,9.84
8/29/2021 4:45,1.69,26.38,9.84
8/29/2021 5:00,1.62,26.35,9.83
8/29/2021 5:15,1.67,26.41,9.85
8/29/2021 5:30,1.72,26.36,9.83
8/29/2021 5:45,1.53,26.36,9.83
8/29/2021 6:00,1.6,26.37,9.84
8/29/2021 6:15,1.62,26.38,9.84
8/29/2021 6:30,1.64,26.37,9.84
8/29/2021 6:45,1.65,26.41,9.85
8/29/2021 7:00,1.67,26.37,9.84
8/29/2021 7:15,1.66,26.41,9.85
8/29/2021 7:30,1.76,26.38,9.84
8/29/2021 7:45,1.71,26.38,9.84
8/29/2021 8:00,1.68,26.37,9.84
8/29/2021 8:15,1.6,26.38,9.84
8/29/2021 8:30,1.6,26.35,9.83
8/29/2021 8:45,1.64,26.32,9.82
8/29/2021 9:00,1.57,26.3,9.81
8/29/2021 9:15,1.62,26.29,9.81
8/29/2021 9:30,1.61,26.27,9.8
8/29/2021 9:45,1.59,26.27,9.8
8/29/2021 10:00,1.64,26.26,9.8
8/29/2021 10:15,1.64,26.23,9.79
8/29/2021 10:30,1.64,26.28,9.81
8/29/2021 10:45,1.75,26.33,9.82
8/29/2021 11:00,1.65,26.35,9.83
8/29/2021 11:15,1.65,26.41,9.85
8/29/2021 11:30,1.64,26.44,9.86
8/29/2021 11:45,1.69,26.48,9.88
8/29/2021 12:00,1.65,26.49,9.88
8/29/2021 12:15,1.76,26.57,9.91
8/29/2021 12:30,1.69,26.57,9.91
8/29/2021 12:45,1.68,26.54,9.9
8/29/2021 13:00,1.67,26.51,9.89
8/29/2021 13:15,1.66,26.46,9.87
8/29/2021 13:30,1.73,26.38,9.84
8/29/2021 13:45,1.7,26.27,9.8
8/29/2021 14:00,1.71,26.15,9.76
8/29/2021 14:15,1.66,25.97,9.69
8/29/2021 14:30,1.86,25.8,9.63
8/29/2021 14:45,1.84,25.73,9.6
8/29/2021 15:00,1.77,25.7,9.59
8/29/2021 15:15,1.77,25.71,9.59
8/29/2021 15:30,1.78,25.86,9.65
8/29/2021 15:45,1.73,25.84,9.64
8/29/2021 16:00,1.78,25.85,9.64
8/29/2021 16:15,1.69,25.91,9.67
8/29/2021 16:30,1.73,25.93,9.67
8/29/2021 16:45,1.75,26.02,9.71
8/29/2021 17:00,1.72,26.09,9.73
8/29/2021 17:15,1.94,26.21,9.78
8/29/2021 17:30,1.8,26.27,9.8
8/29/2021 17:45,1.78,26.27,9.8
8/29/2021 18:00,1.79,26.37,9.84
8/29/2021 18:15,1.85,26.38,9.84
8/29/2021 18:30,1.73,26.45,9.87
8/29/2021 18:45,1.85,26.29,9.81
8/29/2021 19:00,2.71,26.3,9.81
8/29/2021 19:15,3.13,26.23,9.79
8/29/2021 19:30,4.85,26.21,9.78
8/29/2021 19:45,6.06,26.21,9.78
8/29/2021 20:00,4.35,26.25,9.79
8/29/2021 20:15,3.4,26.27,9.8
8/29/2021 20:30,3.16,26.24,9.79
8/29/2021 20:45,2.86,26.23,9.79
8/29/2021 21:00,2.73,26.19,9.77
8/29/2021 21:15,2.6,26.19,9.77
8/29/2021 21:30,2.44,26.17,9.76
8/29/2021 21:45,2.53,26.13,9.75
8/29/2021 22:00,2.48,26.08,9.73
8/29/2021 22:15,2.5,26.08,9.73
8/29/2021 22:30,2.45,26.05,9.72
8/29/2021 22:45,2.53,26.48,9.88
8/29/2021 23:00,2.38,30.07,11.22
8/29/2021 23:15,2.4,34.11,12.73
