"Location Properties"
"Location Name = La Jara Creek"
"Location ID = aad230a9-83bb-465f-b341-720a18ea2b48"
"Latitude = 35.8690556701322 °"
"Longitude = -106.526314504445 °"
""
"Report Properties"
"Start Time = 2023-04-17 12:18:07"
"Duration = 19.06:45:25"
"Readings = 1852"
"Time Offset = -06:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 927764"
"Device Firmware = 2.29"
""
"Log Properties"
"Log Name = LaJara_DOWN64"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 6e46949a-6362-409b-af0d-bd9f4c9f05f3"
"Interval = 00:15:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (923301)","Specific Conductivity (µS/cm) (923301)","Salinity (PSU) (923301)","Resistivity (Ω⋅cm) (923301)","Density (g/cm³) (923301)","Total Dissolved Solids (ppt) (923301)","Turbidity (NTU) (922381)","FDOM Fluorescence (RFU) (910042)","Temperature (°C) (927764)","External Voltage (V) (927764)","Battery Capacity (%) (927764)","Barometric Pressure (mm Hg) (927764)","Pressure (kPa) (925780)","Depth (m) (925780)"
"2023-05-02 21:33:28","30.71786","48.48142","0.02134553","32554.35","0.9999656","0.03151293","8.585553","0.8222271","5.816785","0","87","550.8076","1.351892","0.1248839"
"2023-05-02 21:48:28","30.68715","48.49858","0.02135049","32586.93","0.9999669","0.03152408","14.41347","0.8195605","5.771894","0","87","551.2651","1.397295","0.1285808"
"2023-05-02 22:03:28","30.6533","48.50586","0.02135098","32622.92","0.9999681","0.03152881","10.86822","0.8052017","5.730386","0","87","551.3926","1.452732","0.1262566"
"2023-05-02 22:18:28","30.59255","48.46339","0.02132812","32687.7","0.9999691","0.0315012","9.359977","0.8074095","5.693752","0","87","551.4976","1.31486","0.1172685"
"2023-05-02 22:33:28","30.61938","48.5418","0.02136368","32659.05","0.9999697","0.03155217","13.61311","0.7890959","5.669309","0","87","551.0776","1.362913","0.1251687"
"2023-05-02 22:48:28","30.6029","48.56445","0.02137205","32676.64","0.9999706","0.03156689","11.31981","0.7910383","5.636141","0","87","551.025","1.357495","0.1209274"
"2023-05-02 23:03:28","30.59376","48.59632","0.02138493","32686.4","0.9999714","0.03158761","10.27307","0.792339","5.604651","0","87","551.085","1.439739","0.1320073"
"2023-05-02 23:18:28","30.57885","48.61633","0.02139228","32702.34","0.9999722","0.03160061","9.336848","0.787495","5.575029","0","87","551.25","1.324532","0.1155122"
"2023-05-02 23:33:28","30.56227","48.63967","0.0214009","32720.08","0.999973","0.03161578","9.201537","0.7824585","5.541383","0","87","551.145","1.355417","0.1176414"
"2023-05-02 23:48:28","30.54791","48.67222","0.02141362","32735.47","0.999974","0.03163695","11.65492","0.7764266","5.503928","0","87","551.1675","1.382054","0.1218849"
"2023-05-03 00:03:28","30.52957","48.71642","0.02143097","32755.13","0.9999751","0.03166568","8.081442","0.7725039","5.454403","0","87","551.1151","1.386308","0.1202631"
"2023-05-03 00:18:28","30.48442","48.72146","0.02142948","32803.64","0.9999763","0.03166895","10.01986","0.7579676","5.4025","0","87","551.2276","1.380804","0.12519"
"2023-05-03 00:33:28","30.45457","48.7626","0.02144453","32835.8","0.9999776","0.03169569","10.07626","0.7627026","5.342808","0","87","551.2276","1.389352","0.1220619"
"2023-05-03 00:48:28","30.41388","48.78333","0.02145001","32879.73","0.9999788","0.03170916","44.71443","0.7588527","5.285248","0","87","551.2651","1.391345","0.1256538"
"2023-05-03 01:03:28","30.37432","48.81852","0.02146168","32922.55","0.9999801","0.03173204","9.601491","0.7510002","5.219288","0","87","551.2576","1.284475","0.1176019"
"2023-05-03 01:18:28","30.27276","48.76984","0.02143262","33033","0.9999816","0.0317004","10.35467","0.7423709","5.142783","0","87","551.235","1.300979","0.1183435"
"2023-05-03 01:33:28","30.29655","48.91918","0.02149782","33007.05","0.9999829","0.03179747","15.24347","0.7401065","5.069031","0","87","551.1151","1.287119","0.1258469"
"2023-05-03 01:48:28","30.2403","48.93076","0.02149797","33068.46","0.9999841","0.03180499","6.751812","0.7188311","5.00116","0","87","551.085","1.367765","0.128721"
"2023-05-03 02:03:29","30.19941","48.94276","0.02149956","33113.23","0.9999849","0.03181279","7.378477","0.730531","4.94949","0","87","551.025","1.382652","0.1307625"
"2023-05-03 02:18:29","30.1812","48.99193","0.02151875","33133.21","0.9999856","0.03184476","9.379317","0.7268928","4.897603","0","87","550.935","1.370882","0.1205988"
"2023-05-03 02:33:29","30.1368","48.99192","0.02151492","33182.02","0.9999864","0.03184475","7.26023","0.7228245","4.850171","0","87","550.8675","1.378628","0.1252217"
"2023-05-03 02:48:29","30.12553","49.04529","0.02153645","33194.44","0.999987","0.03187944","8.494553","0.715565","4.803088","0","87","550.8375","1.325019","0.120329"
"2023-05-03 03:03:29","30.10765","49.07042","0.02154547","33214.15","0.9999874","0.03189577","10.38859","0.7105204","4.767545","0","87","550.8076","1.400412","0.1274927"
"2023-05-03 03:18:29","30.09512","49.09858","0.02155624","33227.98","0.9999878","0.03191408","7.855587","0.6982286","4.735757","0","87","550.86","1.297317","0.1169299"
"2023-05-03 03:33:29","30.07262","49.1121","0.02155995","33252.84","0.9999882","0.03192287","7.553725","0.6981707","4.702942","0","87","550.6875","1.322593","0.121094"
"2023-05-03 03:48:29","30.05758","49.12584","0.02156441","33269.48","0.9999885","0.0319318","9.508802","0.6989865","4.677944","0","87","550.71","1.352274","0.1320711"
"2023-05-03 04:03:29","30.05441","49.15979","0.0215784","33272.98","0.9999888","0.03195387","7.705576","0.6893235","4.65244","0","87","550.8","1.296804","0.1210895"
"2023-05-03 04:18:29","30.05483","49.18642","0.02158963","33272.52","0.999989","0.03197118","7.567307","0.6877849","4.635561","0","87","550.8525","1.330542","0.125693"
"2023-05-03 04:33:29","30.02965","49.18749","0.02158784","33300.42","0.9999893","0.03197187","14.87022","0.6764413","4.608068","0","87","550.8076","1.322481","0.1302285"
"2023-05-03 04:48:29","30.04111","49.23518","0.0216089","33287.71","0.9999895","0.03200287","7.641668","0.6764854","4.589288","0","87","550.935","1.323737","0.1193474"
"2023-05-03 05:03:29","29.91781","49.06943","0.02152831","33424.9","0.9999896","0.03189513","7.60474","0.6714376","4.565637","0","87","550.9275","1.274889","0.1105048"
"2023-05-03 05:18:29","30.02809","49.26944","0.02162212","33302.16","0.9999898","0.03202513","7.628159","0.6693833","4.553235","0","87","550.8525","1.347448","0.128913"
"2023-05-03 05:33:29","30.01137","49.29628","0.02163188","33320.71","0.9999901","0.03204258","6.977424","0.6591908","4.518104","0","87","550.83","1.338571","0.1171134"
"2023-05-03 05:48:29","29.9975","49.32574","0.02164299","33336.11","0.9999904","0.03206173","10.45986","0.6620607","4.484349","0","87","550.7325","1.306569","0.1182476"
"2023-05-03 06:03:29","29.97459","49.3432","0.02164823","33361.59","0.9999906","0.03207308","9.711257","0.6570359","4.448766","0","87","550.8375","1.299375","0.1174696"
"2023-05-03 06:18:29","29.95696","49.36686","0.02165655","33381.22","0.9999909","0.03208846","9.792486","0.6590269","4.41483","0","87","550.875","1.285501","0.1080745"
"2023-05-03 06:33:29","29.92479","49.34969","0.02164643","33417.11","0.9999912","0.03207729","8.526487","0.6518967","4.391763","0","87","550.8826","1.196556","0.09984091"
"2023-05-03 06:48:29","29.92892","49.34339","0.02164417","33412.5","0.9999911","0.0320732","7.391044","0.6589868","4.400188","0","87","550.8","1.315261","0.1273404"
"2023-05-03 07:03:29","29.94585","49.34328","0.02164566","33393.61","0.9999909","0.03207313","6.523343","0.6527242","4.418231","0","87","550.905","1.265926","0.1150258"
"2023-05-03 07:18:29","29.96427","49.31875","0.02163705","33373.09","0.9999906","0.03205719","7.326083","0.6496322","4.453579","0","87","550.905","1.267051","0.1054513"
"2023-05-03 07:33:29","30.04908","49.37226","0.02166713","33278.89","0.9999902","0.03209197","10.57983","0.641681","4.50904","0","87","550.9275","1.356535","0.1316497"
"2023-05-03 07:48:29","30.10975","49.32836","0.02165413","33211.83","0.9999894","0.03206344","11.06892","0.6427725","4.601794","0","87","550.9951","1.327675","0.1157709"
"2023-05-03 08:03:29","30.18859","49.27376","0.02163814","33125.1","0.9999881","0.03202794","8.110733","0.6440167","4.720976","0","87","550.9725","1.279932","0.1137042"
"2023-05-03 08:18:29","30.30281","49.23937","0.02163358","33000.24","0.9999862","0.03200559","27.42889","0.6406177","4.864836","0","87","550.9875","1.203204","0.1003314"
"2023-05-03 08:33:29","30.41494","49.17868","0.02161754","32878.58","0.9999838","0.03196614","10.42082","0.6384738","5.02397","0","87","550.9951","1.266939","0.1149947"
"2023-05-03 08:48:29","30.56445","49.09904","0.02159631","32717.75","0.9999799","0.03191438","6.77101","0.6299528","5.23591","0","87","550.9425","1.312736","0.1264662"
"2023-05-03 09:03:29","30.67765","48.90913","0.02152484","32597.03","0.9999745","0.03179094","21.64915","0.6299434","5.483638","0","87","551.0025","1.330812","0.1160951"
"2023-05-03 09:18:29","30.98312","48.99634","0.0215861","32275.63","0.9999676","0.03184762","11.85549","0.6300507","5.751619","0","87","550.8975","1.237475","0.108338"
"2023-05-03 09:33:29","31.17592","48.86397","0.02154412","32076.04","0.9999588","0.03176158","8.45437","0.6214092","6.04788","0","87","550.92","1.269714","0.120337"
"2023-05-03 09:48:29","31.44918","48.85418","0.02155998","31797.33","0.9999486","0.03175521","12.60444","0.6190034","6.347422","0","87","550.95","1.294693","0.1152147"
"2023-05-03 10:03:29","31.70229","48.79791","0.0215536","31543.46","0.9999365","0.03171864","8.51883","0.6161556","6.657846","0","87","550.875","1.293503","0.119084"
"2023-05-03 10:18:29","31.72482","48.85485","0.0215798","31521.06","0.9999371","0.03175565","11.70617","0.6168399","6.642354","0","87","550.935","1.279564","0.1165166"
"2023-05-03 10:33:29","31.83516","48.84082","0.02158133","31411.81","0.9999318","0.03174653","9.318763","0.6135343","6.770401","0","87","550.9575","1.335579","0.1177316"
"2023-05-03 10:48:29","32.37354","48.86648","0.02162808","30889.43","0.9999056","0.03176321","7.62254","0.6117486","7.3293","0","87","550.89","1.319049","0.1184635"
"2023-05-03 11:03:29","32.35073","48.26361","0.0213629","30911.2","0.9998833","0.03137135","8.165925","0.6050254","7.737822","0","87","550.8826","1.345863","0.1228477"
"2023-05-03 11:18:29","32.88043","48.57536","0.02153124","30413.23","0.999863","0.03157398","29.97707","0.6152045","8.083519","0","87","550.755","1.347842","0.1211798"
"2023-05-03 11:33:29","33.17372","48.53556","0.02153024","30144.34","0.9998407","0.03154811","21.31035","0.6147465","8.428961","0","87","550.725","1.34147","0.1235329"
"2023-05-03 11:48:29","33.43277","48.54668","0.02154921","29910.77","0.9998222","0.03155534","5.503667","0.6145351","8.700138","0","87","550.635","1.296949","0.1139071"
"2023-05-03 12:03:29","33.65841","48.52124","0.0215497","29710.26","0.9998033","0.03153881","13.50404","0.572105","8.962506","0","87","550.4775","1.33865","0.1157146"
"2023-05-03 12:18:29","33.83611","48.49723","0.02154799","29554.22","0.9997874","0.0315232","36.7141","0.652302","9.172338","0","87","550.3725","1.315189","0.1168719"
"2023-05-03 12:33:29","34.01766","48.48022","0.02154932","29396.5","0.9997711","0.03151214","7.737209","0.5950008","9.381208","0","87","550.29","1.369896","0.1193039"
"2023-05-03 12:48:29","34.13327","48.43378","0.02153407","29296.93","0.9997581","0.03148196","8.19889","0.5920487","9.541411","0","87","550.2225","1.412655","0.1259093"
"2023-05-03 13:03:29","34.16422","48.45848","0.0215466","29270.39","0.9997569","0.03149801","10.52976","0.5970162","9.556038","0","87","550.11","1.366306","0.1255443"
"2023-05-03 13:18:29","34.27987","48.36549","0.02151028","29171.64","0.9997405","0.03143757","32.55689","0.6129703","9.752202","0","87","550.0275","1.348802","0.122163"
"2023-05-03 13:33:29","34.34487","48.31813","0.02149197","29116.43","0.9997313","0.03140678","8.315585","0.6147854","9.859014","0","87","549.8624","1.351195","0.1227896"
"2023-05-03 13:48:29","34.42031","48.30407","0.02148903","29052.61","0.9997233","0.03139764","12.15642","0.6233844","9.951618","0","87","549.7949","1.413983","0.1311465"
"2023-05-03 14:03:29","34.3937","48.21889","0.02144952","29075.09","0.99972","0.03134228","9.682214","0.6254832","9.988625","0","87","549.7049","1.426687","0.1275626"
"2023-05-03 14:18:29","34.3842","48.1619","0.02142344","29083.13","0.999717","0.03130524","10.16955","0.6254201","10.02248","0","87","549.5699","1.377293","0.1269888"
"2023-05-03 14:33:29","34.34201","48.09816","0.02139288","29118.85","0.9997167","0.0312638","16.06914","0.6371586","10.0261","0","87","549.5249","1.434814","0.1262381"
"2023-05-03 14:48:29","34.24","47.9838","0.02133689","29205.61","0.9997185","0.03118947","14.25364","0.6419788","10.00389","0","87","549.3674","1.486148","0.1369296"
"2023-05-03 15:03:29","34.10793","47.89585","0.02129145","29318.7","0.9997252","0.0311323","14.34972","0.6432962","9.92811","0","87","549.3224","1.43317","0.1304442"
"2023-05-03 15:18:29","33.86149","47.58259","0.02113952","29532.07","0.9997274","0.03092869","15.32367","0.6769373","9.902411","0","87","549.1874","1.389346","0.1267496"
"2023-05-03 15:33:29","33.78388","47.58297","0.02113619","29599.91","0.9997348","0.03092893","16.3139","0.6960092","9.816721","0","87","548.9623","1.43774","0.1320807"
"2023-05-03 15:48:29","33.6546","47.539","0.02111053","29713.62","0.9997439","0.03090035","17.2994","0.7179054","9.708728","0","87","548.7973","1.507584","0.1341873"
"2023-05-03 16:03:29","33.46003","47.40747","0.02104251","29886.4","0.9997532","0.03081485","19.74068","0.7443061","9.596681","0","87","548.6473","1.459643","0.1317455"
"2023-05-03 16:18:29","33.24705","47.26178","0.02096719","30077.86","0.9997631","0.03072016","26.27082","0.7429581","9.474656","0","87","548.4749","1.510773","0.1385321"
"2023-05-03 16:33:29","33.01902","47.11877","0.02089226","30285.57","0.9997743","0.0306272","18.82015","0.7828559","9.333066","0","87","548.5123","1.550725","0.1367637"
"2023-05-03 16:48:29","32.75239","47.02576","0.02083759","30532.13","0.9997917","0.03056674","34.45125","0.8136879","9.108779","0","87","548.4373","1.564651","0.1455961"
"2023-05-03 17:03:29","32.44825","46.90673","0.02076911","30818.3","0.99981","0.03048938","22.63271","0.8229048","8.861835","0","87","548.5048","1.47956","0.1305423"
"2023-05-03 17:18:29","32.15766","46.81598","0.0207135","31096.79","0.999828","0.03043039","23.79452","0.8572174","8.607068","0","87","548.4973","1.563671","0.1430517"
"2023-05-03 17:33:29","31.88003","46.69649","0.02064549","31367.6","0.9998428","0.03035272","25.10996","0.8572451","8.38781","0","87","548.5198","1.551757","0.1386172"
"2023-05-03 17:48:29","31.63187","46.56287","0.02057261","31613.69","0.9998542","0.03026587","29.27086","0.8858665","8.21135","0","87","548.5123","1.571128","0.1414224"
"2023-05-03 18:03:29","31.4508","46.48768","0.02052913","31795.7","0.9998633","0.03021699","32.96109","0.901336","8.064947","0","87","548.4898","1.496734","0.1364169"
"2023-05-03 18:18:29","31.294","46.44514","0.02050129","31955","0.999872","0.03018934","25.08804","0.9092181","7.920642","0","87","548.4149","1.47044","0.1343522"
"2023-05-03 18:33:29","31.11005","46.4202","0.0204794","32143.95","0.9998829","0.03017313","22.34838","0.9291048","7.732117","0","87","548.4223","1.50421","0.1323002"
"2023-05-03 18:48:29","30.94221","46.41626","0.02046746","32318.31","0.9998932","0.03017057","22.1268","0.933636","7.545784","0","87","548.4373","1.53879","0.1397631"
"2023-05-03 19:03:29","30.75593","46.39513","0.0204466","32514.06","0.9999034","0.03015684","26.28832","0.9251593","7.351459","0","87","548.4223","1.563599","0.1426791"
"2023-05-03 19:18:29","30.63211","46.4449","0.02046039","32645.48","0.9999124","0.03018918","22.0967","0.9365255","7.174692","0","87","548.4749","1.477403","0.1401022"
"2023-05-03 19:33:29","30.5403","46.53374","0.02049306","32743.62","0.9999204","0.03024693","21.18748","0.9378499","7.00547","0","87","548.4373","1.447616","0.1262704"
"2023-05-03 19:48:29","30.46587","46.57127","0.02050441","32823.61","0.9999255","0.03027133","38.86604","0.9381528","6.894103","0","87","548.4523","1.518946","0.1326687"
"2023-05-03 20:03:29","29.5956","45.41025","0.01994214","33788.81","0.9999306","0.02951666","17.86552","0.9356287","6.766401","0","87","548.4749","1.508787","0.1348151"
"2023-05-03 20:18:29","30.31554","46.66455","0.02053461","32986.38","0.9999357","0.03033196","21.82272","0.9200647","6.656975","0","87","548.5573","1.480953","0.1287555"
"2023-05-03 20:33:29","30.24041","46.7166","0.02055189","33068.34","0.9999406","0.03036579","15.94303","0.9408905","6.534873","0","87","548.5873","1.388925","0.1251446"
"2023-05-03 20:48:29","30.15839","46.75632","0.02056324","33158.27","0.9999452","0.03039161","18.0678","0.9132727","6.414238","0","87","548.6098","1.463378","0.1461188"
"2023-05-03 21:03:29","30.10139","46.81194","0.02058313","33221.05","0.9999491","0.03042776","26.38901","0.953746","6.310376","0","87","548.5573","1.451082","0.1286404"
"2023-05-03 21:18:29","30.08116","46.90048","0.02061978","33243.4","0.9999521","0.03048531","35.85936","0.9454232","6.224227","0","87","548.4523","1.405922","0.1227014"
"2023-05-03 21:33:29","30.03838","46.95094","0.02063834","33290.74","0.999955","0.03051811","73.66867","0.938208","6.140438","0","87","548.5048","1.405817","0.1330165"
"2023-05-03 21:48:29","30.01255","47.01443","0.0206637","33319.39","0.9999575","0.03055938","18.41791","0.9337676","6.066432","0","87","548.7073","1.415489","0.1227539"
"2023-05-03 22:03:29","29.96576","47.05967","0.02067961","33371.43","0.9999602","0.03058878","15.9023","0.9336188","5.982246","0","87","548.7823","1.483794","0.1488576"
"2023-05-03 22:18:29","29.93996","47.12901","0.02070737","33400.18","0.9999625","0.03063386","20.26056","0.9279202","5.90453","0","87","548.7299","1.415489","0.1234634"
"2023-05-03 22:33:29","29.90648","47.17135","0.02072295","33437.57","0.9999646","0.03066138","15.38238","0.9158046","5.837526","0","87","548.7748","1.408881","0.1227238"
"2023-05-03 22:48:29","29.882","47.22525","0.02074412","33464.96","0.9999664","0.03069642","13.72245","0.901788","5.772496","0","87","548.8273","1.424096","0.1287416"
"2023-05-03 23:03:29","29.85462","47.25074","0.0207529","33495.65","0.9999678","0.03071298","49.55317","0.9047422","5.724291","0","87","548.8199","1.435801","0.1277077"
"2023-05-03 23:18:29","29.86507","47.31692","0.02078197","33483.94","0.9999688","0.030756","14.09949","0.89196","5.689581","0","87","548.7673","1.34971","0.1323616"
"2023-05-03 23:33:29","29.86708","47.36497","0.02080264","33481.68","0.9999696","0.03078724","13.18584","0.89183","5.65828","0","87","548.7899","1.467211","0.1291202"
"2023-05-03 23:48:29","29.86763","47.39553","0.02081572","33481.06","0.9999701","0.0308071","9.960114","0.8833688","5.637599","0","87","548.8123","1.384697","0.1189772"
"2023-05-04 00:03:30","29.8855","47.44612","0.0208387","33461.05","0.9999705","0.03083998","13.0214","0.8780321","5.62214","0","87","548.8048","1.48622","0.1431286"
"2023-05-04 00:18:30","29.90501","47.51928","0.02087144","33439.21","0.9999713","0.03088753","10.81669","0.8644566","5.592867","0","87","548.7673","1.491507","0.1490137"
"2023-05-04 00:33:30","29.88923","47.54189","0.02087982","33456.87","0.9999721","0.03090223","13.14338","0.8536932","5.559817","0","87","548.7823","1.452199","0.1301209"
"2023-05-04 00:48:30","29.90726","47.60777","0.02090932","33436.69","0.9999728","0.03094505","10.80864","0.8494662","5.534104","0","87","548.8123","1.511746","0.13396"
"2023-05-04 01:03:30","29.91136","47.65844","0.02093123","33432.11","0.9999736","0.03097799","10.12878","0.8301531","5.503633","0","87","548.7523","1.425365","0.1316158"
"2023-05-04 01:18:30","29.90837","47.67699","0.02093889","33435.45","0.999974","0.03099005","9.667968","0.8373113","5.487565","0","87","548.7523","1.473799","0.128664"
"2023-05-04 01:33:30","29.91018","47.70472","0.02095083","33433.43","0.9999744","0.03100807","15.71889","0.8294134","5.470464","0","87","548.6924","1.395033","0.1333016"
"2023-05-04 01:48:30","29.93019","47.77106","0.02098067","33411.09","0.9999749","0.03105119","11.53787","0.8242919","5.446799","0","87","548.6548","1.392587","0.1251458"
"2023-05-04 02:03:30","29.92575","47.82963","0.02100522","33416.04","0.999976","0.03108926","14.40467","0.8186151","5.401771","0","87","548.6248","1.330338","0.114372"
"2023-05-04 02:18:30","29.90807","47.88796","0.02102858","33435.8","0.9999772","0.03112718","8.762831","0.8106344","5.342535","0","87","548.5048","1.423445","0.1262329"
"2023-05-04 02:33:30","29.87891","47.91022","0.02103565","33468.43","0.9999782","0.03114164","9.203925","0.7991458","5.295485","0","87","548.4223","1.393192","0.1207144"
"2023-05-04 02:48:30","29.85776","47.93943","0.02104631","33492.13","0.9999792","0.03116063","7.347425","0.7941067","5.252488","0","87","548.4373","1.274527","0.1085586"
"2023-05-04 03:03:30","29.86488","47.99422","0.02107014","33484.14","0.9999797","0.03119624","10.9296","0.7901632","5.223033","0","87","548.4448","1.330417","0.1226174"
"2023-05-04 03:18:30","29.84059","48.02975","0.02108319","33511.41","0.9999807","0.03121934","12.91188","0.7812113","5.172445","0","87","548.5048","1.366463","0.1265938"
"2023-05-04 03:33:30","29.82441","48.06953","0.02109869","33529.59","0.9999815","0.03124519","9.305939","0.7790369","5.127912","0","87","548.4673","1.370665","0.1213511"
"2023-05-04 03:48:30","29.78582","48.09514","0.0211063","33573.02","0.9999827","0.03126184","9.618591","0.772612","5.068608","0","87","548.4898","1.373223","0.1316251"
"2023-05-04 04:03:30","29.78644","48.16391","0.02113544","33572.33","0.9999834","0.03130654","8.820584","0.764289","5.022982","0","87","548.5048","1.366332","0.1182776"
"2023-05-04 04:18:30","29.78358","48.21069","0.02115497","33575.55","0.999984","0.03133694","7.767972","0.7590727","4.988457","0","87","548.3398","1.298165","0.1262258"
"2023-05-04 04:33:30","29.7576","48.24799","0.02116852","33604.86","0.9999849","0.0313612","17.63523","0.750183","4.935261","0","87","548.3248","1.311724","0.122705"
"2023-05-04 04:48:30","29.73284","48.26911","0.02117532","33632.84","0.9999855","0.03137492","9.924205","0.7440238","4.89428","0","87","548.4298","1.398328","0.1287385"
"2023-05-04 05:03:30","29.72655","48.31781","0.02119531","33639.96","0.9999861","0.03140657","8.14868","0.7493388","4.854956","0","87","548.3998","1.336151","0.1303955"
"2023-05-04 05:18:30","29.70313","48.34802","0.02120602","33666.49","0.9999866","0.03142621","9.127465","0.7328398","4.809468","0","87","548.3773","1.368771","0.1214481"
"2023-05-04 05:33:30","29.66135","48.36231","0.02120842","33713.9","0.9999873","0.0314355","9.432589","0.7331164","4.754735","0","87","548.3998","1.425556","0.1307495"
"2023-05-04 05:48:30","29.66535","48.41373","0.02123041","33709.36","0.9999877","0.03146892","10.73748","0.7289265","4.724955","0","87","548.4749","1.341582","0.1216995"
"2023-05-04 06:03:30","29.65832","48.43463","0.02123859","33717.36","0.999988","0.03148251","7.703901","0.7158505","4.703505","0","87","548.5273","1.31945","0.130251"
"2023-05-04 06:18:30","29.68981","48.45549","0.02125012","33681.59","0.9999877","0.03149607","9.172017","0.7084394","4.723731","0","87","548.6173","1.271292","0.1217259"
"2023-05-04 06:33:30","29.72991","48.52075","0.0212811","33636.16","0.9999877","0.03153849","8.183257","0.7214381","4.723856","0","87","548.7073","1.315518","0.1170647"
"2023-05-04 06:48:30","29.7242","48.49337","0.02126908","33642.62","0.9999876","0.03152069","7.760809","0.7133323","4.735808","0","87","548.7673","1.32542","0.1313958"
"2023-05-04 07:03:30","29.71216","48.49454","0.02126851","33656.25","0.9999877","0.03152145","9.270577","0.7143962","4.722036","0","87","548.9023","1.303741","0.1232779"
"2023-05-04 07:18:30","29.72624","48.46415","0.02125695","33640.31","0.9999873","0.0315017","150.0936","0.71297","4.757355","0","87","548.9324","1.321764","0.1274069"
"2023-05-04 07:33:30","29.77519","48.42749","0.02124576","33585","0.9999864","0.03147787","8.118696","0.6933903","4.834593","0","87","548.8723","1.342832","0.1260755"
"2023-05-04 07:48:30","29.81636","48.40834","0.02124123","33538.64","0.9999855","0.03146542","10.1494","0.7030661","4.891844","0","87","548.8873","1.326314","0.1172711"
"2023-05-04 08:03:30","29.89419","48.38506","0.02123803","33451.31","0.999984","0.03145029","10.70787","0.6869321","4.991587","0","87","548.8499","1.326939","0.1162127"
"2023-05-04 08:18:30","29.92334","48.41101","0.02125146","33418.73","0.9999838","0.03146716","7.995232","0.6922264","5.005776","0","87","548.9399","1.338426","0.1319982"
"2023-05-04 08:33:30","29.99124","48.38845","0.02124764","33343.07","0.9999822","0.03145249","8.351997","0.6775036","5.094321","0","87","548.9623","1.349979","0.1250302"
"2023-05-04 08:48:30","30.14765","48.35903","0.02124813","33170.09","0.9999787","0.03143337","9.721349","0.6640779","5.283401","0","87","548.9399","1.350433","0.1166124"
"2023-05-04 09:03:30","30.25576","48.28218","0.02122425","33051.55","0.999975","0.03138342","8.248469","0.6517607","5.452587","0","87","548.9923","1.327892","0.1199574"
"2023-05-04 09:18:30","30.40853","48.21195","0.02120642","32885.51","0.9999697","0.03133777","7.916771","0.6482425","5.666282","0","87","548.9623","1.300993","0.1135892"
"2023-05-04 09:33:30","30.62714","48.14185","0.02119325","32650.78","0.9999616","0.0312922","6.987464","0.6449496","5.952113","0","87","548.8574","1.328741","0.1339652"
"2023-05-04 09:48:30","30.8578","48.10326","0.02119382","32406.71","0.9999524","0.03126712","6.574444","0.6411292","6.229894","0","87","548.9249","1.287033","0.111014"
"2023-05-04 10:03:30","31.10486","48.05681","0.02119152","32149.32","0.9999412","0.03123693","6.145181","0.6303358","6.531507","0","87","548.8348","1.315406","0.1224565"
"2023-05-04 10:18:30","31.35599","48.01902","0.02119251","31891.84","0.9999288","0.03121236","6.380826","0.6310594","6.83199","0","87","548.7598","1.28988","0.1171504"
"2023-05-04 10:33:30","31.63173","47.98266","0.02119501","31613.83","0.9999137","0.03118873","8.434044","0.6257085","7.158765","0","87","548.8048","1.324657","0.113369"
"2023-05-04 10:48:30","31.91612","47.95272","0.02120006","31332.13","0.9998968","0.03116927","6.643929","0.6213106","7.490828","0","87","548.7748","1.375176","0.1253456"
"2023-05-04 11:03:30","32.15157","47.93119","0.02120505","31102.68","0.9998817","0.03115528","9.28313","0.6202015","7.763663","0","87","548.6699","1.260857","0.1084493"
"2023-05-04 11:18:30","32.39464","47.92532","0.02121684","30869.3","0.9998658","0.03115146","11.03049","0.7029464","8.033511","0","87","548.6173","1.277196","0.1116094"
"2023-05-04 11:33:30","32.63243","47.90103","0.02121968","30644.37","0.9998483","0.03113567","9.465386","0.5555394","8.311354","0","87","548.6699","1.293385","0.1146909"
"2023-05-04 11:48:30","32.76521","47.92278","0.02123666","30520.18","0.9998398","0.03114981","8.136426","0.6278272","8.440232","0","87","548.6323","1.349091","0.1244064"
"2023-05-04 12:03:30","33.04594","47.86647","0.02122679","30260.9","0.9998156","0.0311132","9.805611","0.6212786","8.78941","0","87","548.6173","1.287027","0.1095151"
"2023-05-04 12:18:30","33.20901","47.87515","0.0212391","30112.31","0.9998031","0.03111885","10.33353","0.5678808","8.961181","0","87","548.3998","1.321679","0.1156465"
"2023-05-04 12:33:30","33.40316","47.85392","0.02123944","29937.29","0.9997858","0.03110505","8.770783","0.6148416","9.189706","0","87","548.3473","1.287408","0.1113049"
"2023-05-04 12:48:30","33.5182","47.81399","0.02122725","29834.54","0.9997736","0.03107909","9.991178","0.6051367","9.346196","0","87","548.3173","1.406705","0.1263098"
"2023-05-04 13:03:30","33.39952","47.92921","0.02127284","29940.54","0.9997906","0.03115399","8.102647","0.620227","9.128327","0","87","548.1148","1.331404","0.117089"
"2023-05-04 13:18:30","34.92666","50.13306","0.02233211","28631.42","0.9997921","0.03258649","7.574886","0.6261023","9.119333","0","87","548.2498","1.336158","0.1135421"
"2023-05-04 13:33:30","34.68141","49.63717","0.02209867","28833.89","0.9997838","0.03226416","8.150357","0.6299324","9.22505","0","87","548.0923","1.375439","0.1349797"
