H,rise_r2,fall_r2,rise_area,fall_area,rise_params,fall_params,tau_min,tau_max,storm,constituent
0.726997742546067,0.6033897685086,0.5439870826326065,0.41544088630007947,0.5714472851664386,[ 0.37252306 -1.56441872],[0.00018826 0.07585497],68.579159714,79.37222910999999,st4_up,PP (mg/L)
1.325767632267697,0.5198559885424605,0.6585609741734673,92.38737834857777,69.68595106711962,[  54.32384451 -225.5279208 ],[0.09520716 0.05595752],67.60269129466667,79.37222910999999,st4_up,POC (mg/L)
1.0834439545485945,0.13961919258346212,0.715151219797598,56.893196879733296,52.51143507781835,[ 11.8848845  -46.22404986],[17.65010476 -0.01874132],67.60269129466667,79.37222910999999,st4_up,DOC (mg/L)
1.1834461031052437,3.41234714062999e-05,1.0,12.140113733924915,10.258273445719645,[-1.86646885 30.32802555],[ 9.95846480e+06 -1.94964583e-01],67.28504755,67.82545604,st5_up,SSC (mg/L)
0.9940934108321126,0.16490185734386298,1.0,0.025545642419175837,0.02569742656054091,[ 0.41190481 -1.68806055],[1.19176895e-36 1.17910640e+00],67.28504755,67.82545604,st5_up,PP (mg/L)
1.38452076894298,0.7719568017625318,1.0,2.4962746424227564,1.802988224097607,[  57.53750814 -236.66649816],[1.02028761e-30 1.04382268e+00],67.28504755,67.72357506,st5_up,POC (mg/L)
1.317560977802492,0.06696202728313205,1.0,1.7764766640716823,1.348306980853818,[-20.7087721   90.53216428],[0.67812567 0.01928344],67.28504755,67.82545604,st5_up,DOC (mg/L)
1.4911660269438558,0.512186599489469,0.42444668478207237,124.60937552188841,83.56505799510151,[  663.26735069 -2738.71530946],[0.05798821 0.09257846],64.23114648,67.46394221,st6_up,SSC (mg/L)
0.7547749293164632,0.3462065954390232,0.029810816193381884,0.05670720097122573,0.07513127260676335,[ 0.96893918 -4.00923939],[3.09829439e-10 2.90088548e-01],66.59516659333333,67.46394221,st6_up,PP (mg/L)
1.7138155012555907,0.5188890405475195,0.2890174904054039,1.5169926291532356,0.8851551570410252,[ 115.6456076  -478.41898782],[1.82300701e-21 7.32503451e-01],67.28504755,67.46394221,st6_up,POC (mg/L)
0.7085421498366687,0.9951323028501637,0.9363160086604853,8.449269558306232,11.924865105419537,[  33.23575139 -136.55251299],[ 1.19739136e+03 -8.78693681e-02],64.23114648,67.46394221,st6_up,DOC (mg/L)
0.9133117976343011,1.0,0.8434203668598015,46.68959302227788,51.12119775876677,[  870.04556194 -3659.22328505],[4.27862577e-07 2.60673865e-01],68.28064350533333,70.03531721066666,st7_down,SSC (mg/L)
0.7813893443698545,1.0,0.7525818289447976,6.210792836779522,7.948397148655985,[ 142.43860442 -599.88257981],[0.00024405 0.14208367],68.28064350533333,70.03531721066666,st7_down,POC (mg/L)
0.7552370958448246,1.0,0.002661549032587418,6.903899443483127,9.141366971335373,[ 116.07862178 -487.81702289],[0.97313635 0.0242587 ],68.28064350533333,70.03531721066666,st7_down,DOC (mg/L)
1.0832702189492405,1.0,0.5038875444128657,30.532165047485393,28.185179019415152,[-40.60598998 203.03211056],[1.43452342e-04 1.73904626e-01],69.56782523,70.56959376,st7_up,SSC (mg/L)
1.1122373411756596,1.0,0.05526938277078375,4.672625572787314,4.201104746086158,[-65.95702058 284.94661215],[0.22830043 0.04153924],69.56782523,70.56959376,st7_up,POC (mg/L)
2.4298495032525125,1.0,0.5959275782309555,5.931854949960424,2.4412437651057184,[-388.46796639 1656.70350038],[1.73715414e-17 5.63292899e-01],69.56782523,70.56959376,st7_up,DOC (mg/L)
