Time,Max Amp,Dmax (mm)
4/29/2023 17:45,0.013535257,42.15648733
4/29/2023 18:00,0.013470595,41.93877787
4/29/2023 18:15,0.013100515,40.62558872
4/29/2023 18:30,0.014059661,42.67413115
4/29/2023 18:45,0.013169503,40.97450064
4/29/2023 19:00,0.013769546,42.42752328
4/29/2023 19:15,0.013070328,40.54229423
4/29/2023 19:30,0.013333066,40.88389746
4/29/2023 19:45,0.013482985,41.08378974
4/29/2023 20:00,0.013408264,42.32820054
4/29/2023 20:15,0.013039847,41.05150458
4/29/2023 20:30,0.012811586,40.86997671
4/29/2023 20:45,0.01220671,39.60136495
4/29/2023 21:00,0.01259006,40.20478606
4/29/2023 21:15,0.012221892,40.61572726
4/29/2023 21:30,0.012340955,40.16937692
4/29/2023 21:45,0.012111406,40.17827343
4/29/2023 22:00,0.012313567,39.88368956
4/29/2023 22:15,0.01195545,39.37850304
4/29/2023 22:30,0.012244715,40.49878573
4/29/2023 22:45,0.011935973,40.87793094
4/29/2023 23:00,0.013329415,42.63556748
4/29/2023 23:15,0.012782146,41.46349926
4/29/2023 23:30,0.011858039,40.76959784
4/29/2023 23:45,0.011811337,40.84588905
4/30/2023 0:00,0.011910929,40.87993449
4/30/2023 0:15,0.012292701,41.7604003
4/30/2023 0:30,0.012301771,41.67087858
4/30/2023 0:45,0.012306035,41.85670541
4/30/2023 1:00,0.011865374,41.08711843
4/30/2023 1:15,0.012300765,41.76654412
4/30/2023 1:30,0.011739059,40.51648718
4/30/2023 1:45,0.011730677,40.43015778
4/30/2023 2:00,0.011696069,41.13090222
4/30/2023 2:15,0.0120973,42.20547734
4/30/2023 2:30,0.011378952,40.12305877
4/30/2023 2:45,0.011620745,40.95482496
4/30/2023 3:00,0.012103593,41.40268685
4/30/2023 3:15,0.01133769,39.72662615
4/30/2023 3:30,0.011961684,40.86238785
4/30/2023 3:45,0.01192289,41.00741579
4/30/2023 4:00,0.012811837,42.76226033
4/30/2023 4:15,0.011391827,40.22002482
4/30/2023 4:30,0.012414833,42.24269483
4/30/2023 4:45,0.011853859,41.29154741
4/30/2023 5:00,0.01264841,42.20392425
4/30/2023 5:15,0.011543026,40.02843289
4/30/2023 5:30,0.013024185,42.78390419
4/30/2023 5:45,0.01237328,41.50402842
4/30/2023 6:00,0.011950177,40.70894239
4/30/2023 6:15,0.012574484,42.04917782
4/30/2023 6:30,0.012930909,42.45471647
4/30/2023 6:45,0.011645165,43.34382926
4/30/2023 7:00,0.010974812,42.4190731
4/30/2023 7:15,0.011447565,43.34641866
4/30/2023 7:30,0.011089565,43.00246563
4/30/2023 7:45,0.011216005,43.68915714
4/30/2023 8:00,0.010836745,42.86898265
4/30/2023 8:15,0.011589928,44.16822388
4/30/2023 8:30,0.010989003,42.57413031
4/30/2023 8:45,0.01140286,42.89311108
4/30/2023 9:00,0.011397343,42.66706045
4/30/2023 9:15,0.012097341,44.46566632
4/30/2023 9:30,0.011561593,43.11475846
4/30/2023 9:45,0.011923648,44.13302248
4/30/2023 10:00,0.011276234,43.13754572
4/30/2023 10:15,0.012511745,44.30329667
4/30/2023 10:30,0.012571052,43.87414509
4/30/2023 10:45,0.012241665,42.47835345
4/30/2023 11:00,0.01200139,42.9560583
4/30/2023 11:15,0.01296221,44.43985663
4/30/2023 11:30,0.012042358,41.43386209
4/30/2023 11:45,0.012513329,42.28855616
4/30/2023 12:00,0.012120645,43.11938562
4/30/2023 12:15,0.012898854,43.04668356
4/30/2023 12:30,0.012964596,42.35969757
4/30/2023 12:45,0.013648504,43.94627264
4/30/2023 13:00,0.013448913,42.78009044
4/30/2023 13:15,0.0137963,43.96107399
4/30/2023 13:30,0.014202128,44.45581189
4/30/2023 13:45,0.013604472,43.48574939
4/30/2023 14:00,0.013552663,43.24868094
4/30/2023 14:15,0.013367179,43.04510632
4/30/2023 14:30,0.013511236,42.95891886
4/30/2023 14:45,0.014371571,43.14828938
4/30/2023 15:00,0.011873316,41.13760366
4/30/2023 15:15,0.01171983,41.78949018
4/30/2023 15:30,0.011921763,42.00471343
4/30/2023 15:45,0.012270482,43.00474909
4/30/2023 16:00,0.012210997,42.15513709
4/30/2023 16:15,0.013324229,43.59081284
4/30/2023 16:30,0.012385296,41.15286361
4/30/2023 16:45,0.012954061,42.93626791
4/30/2023 17:00,0.012631812,43.57707731
4/30/2023 17:15,0.011704253,41.33024515
4/30/2023 17:30,0.013233504,43.62040435
4/30/2023 17:45,0.013149609,45.96237974
4/30/2023 18:00,0.011319981,41.88443742
4/30/2023 18:15,0.011431478,42.09243369
4/30/2023 18:30,0.01174703,42.97244981
4/30/2023 18:45,0.014014267,47.50346683
4/30/2023 19:00,0.013452047,40.27999097
4/30/2023 19:15,0.015099445,42.01744859
4/30/2023 19:30,0.015537097,44.86903043
4/30/2023 19:45,0.015184567,44.98881995
4/30/2023 20:00,0.013878207,42.81578877
4/30/2023 20:15,0.014413818,43.90944066
4/30/2023 20:30,0.014761074,43.0164759
4/30/2023 20:45,0.014538134,42.5328621
4/30/2023 21:00,0.01540254,44.35862842
4/30/2023 21:15,0.014687957,43.14943236
4/30/2023 21:30,0.014598555,43.33692483
4/30/2023 21:45,0.015116216,43.47096196
4/30/2023 22:00,0.014432004,42.11737109
4/30/2023 22:15,0.01502712,43.45043864
4/30/2023 22:30,0.011878902,43.48471363
4/30/2023 22:45,0.011559086,43.89306024
4/30/2023 23:00,0.011470073,43.93149351
4/30/2023 23:15,0.011650247,44.2736607
4/30/2023 23:30,0.011802163,44.37220695
4/30/2023 23:45,0.012058147,44.63723908
5/1/2023 0:00,0.01162338,43.99960919
5/1/2023 0:15,0.011714663,44.57491317
5/1/2023 0:30,0.011413794,43.83734093
5/1/2023 0:45,0.010839483,42.91021086
5/1/2023 1:00,0.010957884,43.46834296
5/1/2023 1:15,0.011049698,43.69001218
5/1/2023 1:30,0.010751806,42.51264165
5/1/2023 1:45,0.010778073,43.1324046
5/1/2023 2:00,0.010564905,42.63832533
5/1/2023 2:15,0.011092905,43.99139324
5/1/2023 2:30,0.010511022,42.54098167
5/1/2023 2:45,0.010600243,42.80091948
5/1/2023 3:00,0.010100243,43.65409794
5/1/2023 3:15,0.009600243,43.13691163
5/1/2023 3:30,0.009100243,42.51958184
5/1/2023 3:45,0.008900243,42.76244296
5/1/2023 4:00,0.008700243,42.96600454
5/1/2023 4:15,0.008500243,43.53904793
5/1/2023 4:30,0.008300243,44.05112652
5/1/2023 4:45,0.008100243,44.50333145
5/1/2023 5:00,0.007900243,44.89659658
5/1/2023 5:15,0.007700243,45.23171222
5/1/2023 5:30,0.007500243,45.50933642
5/1/2023 5:45,0.007300243,45.73000383
5/1/2023 6:00,0.007100243,45.89413286
5/1/2023 6:15,0.006900243,46.00203098
5/1/2023 6:30,0.006700243,45.81942396
5/1/2023 6:45,0.006500243,45.59430459
5/1/2023 7:00,0.006300243,45.32635222
5/1/2023 7:15,0.006100243,45.01517923
5/1/2023 7:30,0.005900243,44.66032721
5/1/2023 7:45,0.005700243,44.26126221
5/1/2023 8:00,0.005500243,43.81736909
5/1/2023 8:15,0.005300243,43.32794467
5/1/2023 8:30,0.005100243,42.79218965
5/1/2023 8:45,0.004900243,41.65848484
5/1/2023 9:00,0.004700243,40.50292856
5/1/2023 9:15,0.004500243,39.33205587
5/1/2023 9:30,0.004497269,39.29663013
5/1/2023 9:45,0.004642047,40.11359301
5/1/2023 10:00,0.004546478,39.5450103
5/1/2023 10:15,0.004463406,39.04566521
5/1/2023 10:30,0.004548181,39.51821303
5/1/2023 10:45,0.004341929,38.29403181
5/1/2023 11:00,0.004583398,39.6693215
5/1/2023 11:15,0.004658655,40.074435
5/1/2023 11:30,0.004462555,38.92080111
5/1/2023 11:45,0.004565498,39.48018263
5/1/2023 12:00,0.004670404,40.04521335
5/1/2023 12:15,0.004537464,39.22736896
5/1/2023 12:30,0.004808302,40.70729825
5/1/2023 12:45,0.004722255,40.16319024
5/1/2023 13:00,0.004822583,40.63804311
5/1/2023 13:15,0.00521805,42.72670667
5/1/2023 13:30,0.004899754,40.88701323
5/1/2023 13:45,0.004879139,40.68197369
5/1/2023 14:00,0.005169946,42.18189044
5/1/2023 14:15,0.005223482,42.33818101
5/1/2023 14:30,0.005334289,42.79710457
5/1/2023 14:45,0.005279072,42.36782266
5/1/2023 15:00,0.00503132,40.74559179
5/1/2023 15:15,0.005309611,41.92545173
5/1/2023 15:30,0.00542184,42.20341086
5/1/2023 15:45,0.005327877,41.4103725
5/1/2023 17:00,0.005309588,40.94455143
5/1/2023 17:15,0.005509463,41.57926206
5/1/2023 17:30,0.005307397,40.1856097
5/1/2023 17:45,0.005296961,39.75710688
5/1/2023 18:00,0.005387097,39.82296405
5/1/2023 18:15,0.00528224,38.92761356
5/1/2023 18:30,0.005107594,37.69575151
5/1/2023 18:45,0.005273632,38.12270211
5/1/2023 19:00,0.005759019,40.01050886
5/1/2023 19:15,0.005490658,38.36586353
5/1/2023 19:30,0.005511538,38.06281879
5/1/2023 19:45,0.005407659,37.36048028
5/1/2023 20:00,0.005448933,37.32329016
5/1/2023 20:15,0.00520652,35.95431058
5/1/2023 20:30,0.005271259,35.98943807
5/1/2023 20:45,0.005364325,36.14497223
5/1/2023 21:00,0.005241515,35.3313175
5/1/2023 21:15,0.005302498,35.33865603
5/1/2023 21:30,0.005305263,35.34665328
5/1/2023 21:45,0.005013173,33.78583872
5/1/2023 22:00,0.007283756,42.9677866
5/1/2023 22:15,0.007035941,41.66787953
5/1/2023 22:30,0.007491273,42.9282455
5/1/2023 22:45,0.007297067,37.34792402
5/1/2023 23:00,0.006986223,36.07967139
5/1/2023 23:15,0.007254053,37.36053435
5/1/2023 23:30,0.007470446,37.77817181
5/1/2023 23:45,0.007244013,37.41155582
5/2/2023 0:00,0.007409963,37.81936156
5/2/2023 0:15,0.007328234,37.30195314
5/2/2023 0:30,0.007339211,37.88561822
5/2/2023 0:45,0.007112332,37.24146087
5/2/2023 1:00,0.006775311,35.98329887
5/2/2023 1:15,0.006979858,36.68824642
5/2/2023 1:30,0.00681683,36.3071361
5/2/2023 1:45,0.006980109,36.72651892
5/2/2023 2:00,0.006750511,35.87437483
5/2/2023 2:15,0.007022973,36.83307526
5/2/2023 2:30,0.006974783,36.77987402
5/2/2023 2:45,0.007094382,36.80412138
5/2/2023 3:00,0.006994545,37.22752413
5/2/2023 3:15,0.006875969,36.63659164
5/2/2023 3:30,0.006772409,36.35380405
5/2/2023 3:45,0.00704887,37.22928829
5/2/2023 4:00,0.00701389,36.82065624
5/2/2023 4:15,0.006942675,36.78345265
5/2/2023 4:30,0.007217513,37.77004256
5/2/2023 4:45,0.006972272,37.33146812
5/2/2023 5:00,0.006761126,36.01805048
5/2/2023 5:15,0.00680198,36.92584763
5/2/2023 5:30,0.00645308,35.70071939
5/2/2023 5:45,0.006786022,37.1870073
5/2/2023 6:00,0.006632357,36.4041371
5/2/2023 6:15,0.006870649,37.42142764
5/2/2023 6:30,0.006486367,36.28561518
5/2/2023 6:45,0.006419258,36.22023922
5/2/2023 7:00,0.006519994,36.64102359
5/2/2023 7:15,0.006045122,34.51084366
5/2/2023 7:30,0.006473453,36.30315795
5/2/2023 7:45,0.006593661,36.42576269
5/2/2023 8:00,0.006753133,36.97849824
5/2/2023 8:15,0.006457514,36.01922646
5/2/2023 8:30,0.006861452,37.52571481
5/2/2023 8:45,0.006496159,36.44731586
5/2/2023 9:00,0.006493314,36.21408773
5/2/2023 9:15,0.006675221,36.72693584
5/2/2023 9:30,0.006709893,37.26533983
5/2/2023 9:45,0.006391474,35.57339634
5/2/2023 10:00,0.006583547,36.37914538
5/2/2023 10:15,0.006601431,36.46724082
5/2/2023 10:30,0.00646906,35.76196596
5/2/2023 10:45,0.006945616,37.26096299
5/2/2023 11:00,0.00706763,38.07333178
5/2/2023 11:15,0.006317361,35.01970475
5/2/2023 11:30,0.006596607,35.9312379
5/2/2023 11:45,0.006826863,36.74851203
5/2/2023 12:00,0.006558834,35.60761651
5/2/2023 12:15,0.006559071,35.78840464
5/2/2023 12:30,0.00679234,36.32762165
5/2/2023 12:45,0.007088587,37.6112989
5/2/2023 13:00,0.007113825,37.57716856
5/2/2023 13:15,0.007009671,36.37567417
5/2/2023 13:30,0.007050878,36.74625274
5/2/2023 13:45,0.006961248,36.0059176
5/2/2023 14:00,0.00683747,35.96514253
5/2/2023 14:15,0.00693695,35.52449207
5/2/2023 14:30,0.006893582,35.41448737
5/2/2023 14:45,0.007144953,35.92027151
5/2/2023 15:00,0.007103257,35.61055191
5/2/2023 15:15,0.009870322,42.66723701
5/2/2023 15:30,0.01225004,49.78788473
5/2/2023 15:45,0.010842123,45.8084195
5/2/2023 16:00,0.010891971,46.73115883
5/2/2023 16:15,0.011991874,49.45725791
5/2/2023 16:30,0.011198565,46.75117406
5/2/2023 16:45,0.0121648,49.09354803
5/2/2023 17:00,0.014029482,54.05568725
5/2/2023 17:15,0.009229082,41.9444682
5/2/2023 17:30,0.009293028,41.49833036
5/2/2023 17:45,0.007478871,36.20737826
5/2/2023 18:00,0.007509997,36.26492106
5/2/2023 18:15,0.008137047,38.41991065
5/2/2023 18:30,0.007484781,36.9474076
5/2/2023 18:45,0.007669109,36.90833511
5/2/2023 19:00,0.007362039,36.08647222
5/2/2023 19:15,0.007256345,36.20717585
5/2/2023 19:30,0.007431729,36.81501462
5/2/2023 19:45,0.007516426,36.75229496
5/2/2023 20:00,0.007376178,36.77856829
5/2/2023 20:15,0.007204992,36.14413287
5/2/2023 20:30,0.007141729,36.28690409
5/2/2023 20:45,0.007037529,36.34047589
5/2/2023 21:00,0.007024214,36.04235056
5/2/2023 21:15,0.007159582,36.55928923
5/2/2023 21:30,0.006963369,36.80262306
5/2/2023 21:45,0.007335158,38.03947038
5/2/2023 22:00,0.007302662,37.80725414
5/2/2023 22:15,0.006998427,37.23307149
5/2/2023 22:30,0.006860941,35.72514334
5/2/2023 22:45,0.006933432,37.10590296
5/2/2023 23:00,0.007105764,38.09852651
5/2/2023 23:15,0.006553792,34.93395956
5/2/2023 23:30,0.006901284,37.94385477
5/2/2023 23:45,0.006648031,37.43615872
5/3/2023 0:00,0.006735454,37.66335131
5/3/2023 0:15,0.006342255,35.29833914
5/3/2023 0:30,0.006858841,37.49672969
5/3/2023 0:45,0.006663282,35.3887315
5/3/2023 1:00,0.009145923,44.10750509
5/3/2023 1:15,0.00743845,39.60654344
5/3/2023 1:30,0.006267348,35.53151716
5/3/2023 1:45,0.006045122,34.38440673
5/3/2023 2:00,0.006473453,35.95439915
5/3/2023 2:15,0.006593661,36.52170866
5/3/2023 2:30,0.007105764,38.40769782
5/3/2023 2:45,0.006553792,36.6617073
5/3/2023 3:00,0.006901284,37.70937402
5/3/2023 3:15,0.006648031,36.62753473
5/3/2023 3:30,0.007159582,38.90553081
5/3/2023 3:45,0.006963369,37.65635908
5/3/2023 4:00,0.007335158,39.08651923
5/3/2023 4:15,0.007302662,38.99552096
5/3/2023 4:30,0.006998427,37.67932722
5/3/2023 4:45,0.006860941,36.95871693
5/3/2023 5:00,0.006391474,35.61411435
5/3/2023 5:15,0.006583547,35.99267743
5/3/2023 5:30,0.006601431,35.94868243
5/3/2023 5:45,0.00646906,35.45809549
5/3/2023 6:00,0.006963369,37.15796939
5/3/2023 6:15,0.007335158,38.64514656
5/3/2023 6:30,0.007302662,37.82417375
5/3/2023 6:45,0.006998427,36.83979565
5/3/2023 7:00,0.006860941,36.70454156
5/3/2023 7:15,0.006933432,37.01123153
5/3/2023 7:30,0.007105764,37.61953511
5/3/2023 7:45,0.006553792,35.38733491
5/3/2023 8:00,0.006901284,36.42706828
5/3/2023 8:15,0.006648031,35.66183861
5/3/2023 8:30,0.007159582,37.44169067
5/3/2023 8:45,0.006963369,35.31149379
5/3/2023 9:00,0.007335158,36.37833317
5/3/2023 9:15,0.007302662,34.93092036
5/3/2023 9:30,0.006998427,34.33054101
5/3/2023 9:45,0.006860941,33.80556355
5/3/2023 10:00,0.006933432,34.62242718
5/3/2023 10:15,0.011411544,49.74493971
5/3/2023 10:30,0.011288318,49.46501494
5/3/2023 10:45,0.008796661,42.98072542
5/3/2023 11:00,0.011261313,50.56589345
5/3/2023 11:15,0.011069576,49.83409741
5/3/2023 11:30,0.010127766,47.58933664
5/3/2023 11:45,0.011092462,49.14889462
5/3/2023 12:00,0.009143715,44.74592051
5/3/2023 12:15,0.009852913,45.54082476
5/3/2023 12:30,0.010076853,46.66386217
5/3/2023 12:45,0.009613105,44.9357059
5/3/2023 13:00,0.00921581,43.69054341
5/3/2023 13:15,0.010255793,46.6384432
5/3/2023 13:30,0.009377565,45.17992414
5/3/2023 13:45,0.009640237,46.51382144
5/3/2023 14:00,0.009450162,45.75493583
5/3/2023 14:15,0.010582059,48.94490095
5/3/2023 14:30,0.009988532,46.81639277
5/3/2023 14:45,0.008946942,43.80324374
5/3/2023 15:00,0.008602089,43.05823817
5/3/2023 15:15,0.0086596,42.69017842
5/3/2023 15:30,0.008810475,43.21548161
5/3/2023 15:45,0.008247955,41.00830933
5/3/2023 16:00,0.00799897,40.25794031
5/3/2023 16:15,0.00828813,41.61176971
5/3/2023 16:30,0.008011203,40.73794951
5/3/2023 16:45,0.008665521,42.91800629
5/3/2023 17:00,0.008992981,43.66050479
5/3/2023 17:15,0.009827976,46.0649843
5/3/2023 17:30,0.0090847,43.87870154
5/3/2023 17:45,0.0091495,44.06338683
5/3/2023 18:00,0.009280875,42.33224579
5/3/2023 18:15,0.008634474,40.62572562
5/3/2023 18:30,0.00906208,43.11906328
5/3/2023 18:45,0.008318743,39.73348506
5/3/2023 19:00,0.008996489,41.55481202
5/3/2023 19:15,0.009883934,45.21740486
5/3/2023 19:30,0.008551447,41.40181515
5/3/2023 19:45,0.008682271,41.97304219
5/3/2023 20:00,0.008396677,41.73361547
5/3/2023 20:15,0.008884908,43.35837173
5/3/2023 20:30,0.008169819,40.45677336
5/3/2023 20:45,0.008024786,41.03097147
5/3/2023 21:00,0.009660304,44.94773912
5/3/2023 21:15,0.008942081,43.10505309
5/3/2023 21:30,0.008300228,40.76109599
5/3/2023 21:45,0.009898004,45.81216608
5/3/2023 22:00,0.008996552,42.75303874
5/3/2023 22:15,0.008590241,42.39711191
5/3/2023 22:30,0.008942041,43.39742735
5/3/2023 22:45,0.008936937,43.27359721
5/3/2023 23:00,0.009194574,44.56754381
5/3/2023 23:15,0.008423947,41.44659981
5/3/2023 23:30,0.009994606,46.70011972
5/3/2023 23:45,0.00932014,44.74849286
5/4/2023 0:00,0.008577342,41.87179847
5/4/2023 0:15,0.008732071,43.08083396
5/4/2023 0:30,0.008372615,41.20756352
5/4/2023 0:45,0.0097239,46.10805604
5/4/2023 1:00,0.008320278,41.44020507
5/4/2023 1:15,0.008181101,41.14629286
5/4/2023 1:30,0.009371445,45.19451906
5/4/2023 1:45,0.009939487,46.95074743
5/4/2023 2:00,0.009607859,46.0133608
5/4/2023 2:15,0.009301957,45.24769304
5/4/2023 2:30,0.008483517,41.78230312
5/4/2023 2:45,0.009471676,45.03854403
5/4/2023 3:00,0.009366533,45.13249963
5/4/2023 3:15,0.008456398,42.22746417
5/4/2023 3:30,0.009101928,44.34130486
5/4/2023 3:45,0.00890266,43.36884504
5/4/2023 4:00,0.008946942,43.27994852
5/4/2023 4:15,0.008602089,42.31677338
5/4/2023 4:30,0.010833743,49.29501052
5/4/2023 4:45,0.009967983,46.9596282
5/4/2023 5:00,0.010985275,50.40679638
5/4/2023 5:15,0.008645635,42.7062127
5/4/2023 5:30,0.008725489,43.0371792
5/4/2023 5:45,0.009716392,46.52241306
5/4/2023 6:00,0.008275865,41.39399649
5/4/2023 6:15,0.010325344,48.74647674
5/4/2023 6:30,0.008667839,42.64893254
5/4/2023 6:45,0.010446267,48.23970572
5/4/2023 7:00,0.010328341,47.40549098
5/4/2023 7:15,0.008559992,42.05499291
5/4/2023 7:30,0.00951937,45.20244093
5/4/2023 7:45,0.009979136,46.73638721
5/4/2023 8:00,0.008891101,42.76446448
5/4/2023 8:15,0.011190432,50.13228459
5/4/2023 8:30,0.00969374,45.27338692
5/4/2023 8:45,0.009125621,43.66976995
5/4/2023 9:00,0.010213348,46.70414937
5/4/2023 9:15,0.010583419,47.52788957
5/4/2023 9:30,0.011579007,50.3368568
5/4/2023 9:45,0.010902219,47.77567904
5/4/2023 10:00,0.012971493,53.78442589
5/4/2023 10:15,0.010952458,47.54835184
5/4/2023 10:30,0.010658752,46.91583179
5/4/2023 10:45,0.011513026,49.57285644
5/4/2023 11:00,0.01093111,46.82996699
5/4/2023 11:15,0.012351297,50.73166501
5/4/2023 11:30,0.010957766,46.62201365
5/4/2023 11:45,0.011161552,47.82825506
5/4/2023 12:00,0.012613524,51.23568463
5/4/2023 12:15,0.009906466,43.80812918
5/4/2023 12:30,0.012458708,50.76476888
5/4/2023 12:45,0.00949818,42.6180748
5/4/2023 13:00,0.011411544,47.28985589
5/4/2023 13:15,0.011288318,48.82364145
5/4/2023 13:30,0.008796661,40.78611414
5/4/2023 13:45,0.011261313,47.42652355
5/4/2023 14:00,0.011069576,46.69819582
5/4/2023 14:15,0.010127766,44.66547452
5/4/2023 14:30,0.011092462,48.07507339
5/4/2023 14:45,0.009143715,41.9615882
5/4/2023 15:00,0.009852913,44.11770178
5/4/2023 15:15,0.010076853,45.15764742
5/4/2023 15:30,0.009613105,43.52631763
5/4/2023 15:45,0.00921581,41.69128396
5/4/2023 16:00,0.010255793,45.51801886
5/4/2023 16:15,0.009377565,42.71541514
5/4/2023 16:30,0.009640237,43.32452422
5/4/2023 16:45,0.009450162,43.20803622
5/4/2023 17:00,0.010582059,46.71344622
5/4/2023 17:15,0.009988532,44.70328585
5/4/2023 17:30,0.009097559,42.29023011
5/4/2023 17:45,0.009506227,43.74600156
5/4/2023 18:00,0.009396985,43.26705099
5/4/2023 18:15,0.009704788,44.26414658
5/4/2023 18:30,0.009229082,42.98629605
5/4/2023 18:45,0.009293028,44.29950805
5/4/2023 19:00,0.008268457,41.65771331
5/4/2023 19:15,0.008370714,41.89378181
5/4/2023 19:30,0.008506261,42.30578194
5/4/2023 19:45,0.008657014,43.11243108
5/4/2023 20:00,0.00878618,43.20189305
5/4/2023 20:15,0.008142784,41.31141682
5/4/2023 20:30,0.008365397,42.12219303
5/4/2023 20:45,0.008395323,41.86679799
5/4/2023 21:00,0.008627008,42.54995305
5/4/2023 21:15,0.008665903,43.19084878
5/4/2023 21:30,0.008212092,41.38717787
5/4/2023 21:45,0.008628264,43.1358429
5/4/2023 22:00,0.008062926,40.60765076
5/4/2023 22:15,0.0086596,43.69064562
5/4/2023 22:30,0.008810475,43.8375574
5/4/2023 22:45,0.008247955,42.05923781
5/4/2023 23:00,0.00799897,41.59735476
5/4/2023 23:15,0.00828813,42.07800118
5/4/2023 23:30,0.008011203,41.42126298
5/4/2023 23:45,0.008665521,43.27193206
5/5/2023 0:00,0.008386484,41.95027071
5/5/2023 0:15,0.008880815,43.46983833
5/5/2023 0:30,0.007913451,40.16354106
5/5/2023 0:45,0.008487333,41.96803368
5/5/2023 1:00,0.00982562,46.13545349
5/5/2023 1:15,0.00805214,40.32012662
5/5/2023 1:30,0.008611976,42.05229859
5/5/2023 1:45,0.009216924,43.87471
5/5/2023 2:00,0.009096759,43.35649498
5/5/2023 2:15,0.008867529,42.49247232
5/5/2023 2:30,0.009838842,45.37183338
5/5/2023 2:45,0.008541612,41.16296238
5/5/2023 3:00,0.008702326,41.53046174
5/5/2023 3:15,0.009357368,43.42818134
5/5/2023 3:30,0.008836897,41.66172786
5/5/2023 3:45,0.008848633,41.55090121
5/5/2023 4:00,0.008805937,41.27031809
5/5/2023 4:15,0.00908347,41.97878309
5/5/2023 4:30,0.009014334,41.61615747
5/5/2023 4:45,0.008999381,41.47197568
5/5/2023 5:00,0.009797253,43.77423944
5/5/2023 5:15,0.008786142,40.62294782
5/5/2023 5:30,0.009195189,41.76899886
5/5/2023 5:45,0.008371986,39.15295167
5/5/2023 6:00,0.009438696,42.29614314
5/5/2023 6:15,0.009320163,41.90740301
5/5/2023 6:30,0.009933489,43.65471122
5/5/2023 6:45,0.009870322,43.40622767
5/5/2023 7:00,0.008882081,40.41001035
5/5/2023 7:15,0.009248055,41.44673585
5/5/2023 7:30,0.008848633,40.189714
5/5/2023 7:45,0.008805937,40.00137522
5/5/2023 8:00,0.00908347,40.77335938
5/5/2023 8:15,0.009014334,40.50654137
5/5/2023 8:30,0.008999381,40.40144391
5/5/2023 8:45,0.009797253,42.68172493
5/5/2023 9:00,0.008786142,39.64406828
5/5/2023 9:15,0.009195189,40.77935434
5/5/2023 9:30,0.008371986,38.24119672
5/5/2023 9:45,0.009438696,41.32849789
5/5/2023 10:00,0.009320163,40.88056524
5/5/2023 10:15,0.009320163,40.77785822
5/5/2023 10:30,0.009933489,42.43323966
5/5/2023 10:45,0.0086596,38.41838747
5/5/2023 11:00,0.009870322,41.79861744
5/5/2023 11:15,0.008882081,38.91000709
5/5/2023 11:30,0.009248055,39.90478586
5/5/2023 11:45,0.00828813,37.04597781
5/5/2023 12:00,0.008810475,38.51964052
5/5/2023 12:15,0.008247955,36.81050287
5/5/2023 12:30,0.009229082,39.60012885
5/5/2023 12:45,0.009293028,40.92571389
5/5/2023 13:00,0.008268457,37.11660714
5/5/2023 13:15,0.008370714,37.03740564
5/5/2023 13:30,0.008506261,38.05159438
5/5/2023 13:45,0.008657014,38.85500178
5/5/2023 14:00,0.00878618,39.21567298
5/5/2023 14:15,0.008142784,36.57388941
5/5/2023 14:30,0.008365397,36.98476762
5/5/2023 14:45,0.008395323,37.66506303
5/5/2023 15:00,0.008627008,38.28149167
5/5/2023 15:15,0.008665903,37.98089265
5/5/2023 15:30,0.008212092,37.60111504
5/5/2023 15:45,0.008628264,39.97065701
5/5/2023 16:00,0.008062926,37.27282301
5/5/2023 16:15,0.0086596,39.05156446
5/5/2023 16:30,0.008810475,40.38778898
5/5/2023 16:45,0.008247955,38.58419331
5/5/2023 17:00,0.00799897,38.28616554
5/5/2023 17:15,0.00828813,39.6102896
5/5/2023 17:30,0.008011203,38.72649024
